Intrinsic parameters (fx,fy,cx,cy) [pixel/mm]: 271.756104,271.710297,150.212082,128.845428
Rotation parameters (th_z,th_x,th_z2) [rad/s]: -1.217387,-2.448411,0.184786
Translation parameters (Tcw_x,Tcw_y,Tcw_z) [mm]: -2380.000000,-1065.000000,3200.000000
*C1:1,1,1|154.61|142.36|120.30|138.01|143.65|116.21|14508338,14508937#
*C1:1,1,1|154.63|142.16|120.30|138.01|143.65|116.21|14532355,14532954#
*C1:1,1,1|154.53|142.11|120.30|138.01|143.65|116.21|14556341,14556953#
*C1:1,1,1|154.58|141.91|120.30|138.01|143.65|116.21|14572349,14572947#
*C1:1,1,1|154.53|142.11|120.30|138.01|143.65|116.21|14596355,14596948#
*C1:1,1,1|154.51|142.39|120.30|138.01|143.65|116.21|14620340,14620944#
*C1:1,1,1|154.49|142.73|120.30|138.01|144.00|116.00|14636366,14636961#
*C1:1,1,1|154.62|142.49|120.30|138.01|143.65|116.21|14660487,14661081#
*C1:1,1,1|154.50|142.22|120.30|138.01|143.65|116.21|14684496,14685103#
*C1:1,1,1|154.62|142.03|120.31|137.86|143.65|116.21|14700458,14701052#
*C1:1,1,1|154.58|141.91|120.31|137.86|144.00|116.00|14724840,14725432#
*C1:1,1,1|154.53|142.11|120.30|138.01|143.65|116.21|14748477,14749066#
*C1:1,1,1|154.54|142.24|120.30|138.01|143.65|116.21|14772466,14773076#
*C1:1,1,1|154.62|142.03|120.30|138.01|143.65|116.21|14788487,14792388#
*C1:1,1,1|154.63|142.16|120.30|138.01|143.65|116.21|14812464,14813069#
*C1:1,1,1|154.62|142.03|120.30|138.01|143.65|116.21|14836578,14837172#
*C1:1,1,1|154.67|141.83|120.30|138.01|143.89|116.11|14860585,14861199#
*C1:1,1,1|154.63|142.16|120.30|138.01|143.65|116.21|14876575,14877180#
*C1:1,1,1|154.53|142.11|120.30|138.01|143.65|116.21|14900589,14901185#
*C1:1,1,1|154.58|141.91|120.31|137.86|143.65|116.21|14924599,14925161#
*C1:1,1,1|154.58|141.91|120.30|138.01|143.65|116.21|14940590,14941189#
*C1:1,1,1|154.48|142.38|120.30|138.01|143.65|116.21|14964599,14965204#
*C1:1,1,1|154.49|142.73|120.30|138.01|143.65|116.21|14988756,14989374#
*C1:1,1,1|154.63|142.16|120.30|138.01|143.65|116.21|15004761,15005398#
*C1:1,1,1|154.62|142.03|120.30|138.01|144.00|116.00|15028756,15029359#
*C1:1,1,1|154.63|142.16|120.30|138.01|143.65|116.21|15052778,15053391#
*C1:1,1,1|154.58|141.91|120.30|138.01|143.65|116.21|15076732,15077350#
*C1:1,1,1|154.58|141.91|120.30|138.01|143.65|116.21|15092693,15093305#
*C1:1,1,1|154.54|142.24|120.30|138.01|143.65|116.21|15116593,15117202#
*C1:1,1,1|154.57|142.35|120.30|138.01|143.65|116.21|15140795,15141414#
*C1:1,1,1|154.62|142.49|120.30|138.01|143.65|116.21|15156725,15157267#
*C1:1,1,1|154.61|142.36|120.30|138.01|143.65|116.21|15180797,15181398#
*C1:1,1,1|154.64|141.94|120.31|137.86|143.65|116.21|15204745,15205381#
*C1:1,1,1|154.62|142.03|120.30|138.01|143.65|116.21|15220708,15221317#
*C1:1,1,1|154.58|141.91|120.30|138.01|143.65|116.21|15244725,15245332#
*C1:1,1,1|154.58|141.91|120.31|137.86|143.65|116.21|15268715,15269332#
*C1:1,1,1|154.48|142.38|120.30|138.01|143.65|116.21|15284855,15285458#
*C1:1,1,1|154.61|142.36|120.30|138.01|143.65|116.21|15308850,15309465#
*C1:1,1,1|154.51|142.39|120.30|138.01|144.00|116.00|15332856,15333483#
*C1:1,1,1|154.62|142.03|120.30|138.01|143.65|116.21|15348852,15349470#
*C1:1,1,1|154.59|142.14|120.30|138.01|143.65|116.21|15372850,15373462#
*C1:1,1,1|154.53|142.11|120.30|138.01|144.00|116.00|15396848,15397450#
*C1:1,1,1|154.58|141.91|120.30|138.01|143.65|116.21|15420917,15421539#
*C1:1,1,1|154.53|142.11|120.30|138.01|143.65|116.21|15437027,15437657#
*C1:1,1,1|154.53|142.11|120.30|138.01|143.65|116.21|15460972,15461580#
*C1:1,1,1|154.56|142.69|120.30|138.01|143.65|116.21|15484966,15485575#
*C1:1,1,1|154.61|142.36|120.30|138.01|143.65|116.21|15509005,15509634#
*C1:1,1,1|154.53|142.11|120.30|138.01|143.65|116.21|15525011,15525634#
*C1:1,1,1|154.53|141.93|120.30|138.01|143.65|116.21|15548953,15549577#
*C1:1,1,1|154.56|142.19|120.31|137.86|143.65|116.21|15572979,15573593#
*C1:1,1,1|154.58|141.91|120.30|138.01|143.65|116.21|15597095,15597709#
*C1:1,1,1|154.54|142.24|120.30|138.01|143.65|116.21|15621088,15621725#
*C1:1,1,1|154.53|142.11|120.30|138.01|143.65|116.21|15637116,15637741#
*C1:1,1,1|154.49|142.73|120.30|138.01|143.65|116.21|15661090,15661717#
*C1:1,1,1|154.63|142.16|120.30|138.01|143.65|116.21|15685119,15685752#
*C1:1,1,1|154.61|142.36|120.30|138.01|143.65|116.21|15701102,15701634#
*C1:1,1,1|154.63|141.81|120.30|138.01|144.00|116.00|15725113,15725726#
*C1:1,1,1|154.53|142.11|120.31|137.86|143.65|116.21|15749265,15749878#
*C1:1,1,1|154.59|142.04|120.30|138.01|143.65|116.21|15773243,15773876#
*C1:1,1,1|154.53|142.11|120.30|138.01|143.65|116.21|15789217,15789837#
*C1:1,1,1|154.51|142.39|120.30|138.01|143.65|116.21|15813233,15813863#
*C1:1,1,1|154.63|142.16|120.30|138.01|143.65|116.21|15837239,15837875#
*C1:1,1,1|154.57|142.35|120.30|138.01|143.65|116.21|15853220,15853861#
*C1:1,1,1|154.62|142.03|120.30|138.01|143.65|116.21|15877245,15877859#
*C1:1,1,1|154.59|142.14|120.30|138.01|144.00|116.00|15893228,15893863#
*C1:1,1,1|154.58|141.91|120.30|138.01|143.65|116.21|15917366,15918002#
*C1:1,1,1|154.53|142.11|120.30|138.01|143.65|116.21|15941380,15942012#
*C1:1,1,1|154.53|142.11|120.30|138.01|143.65|116.21|15957339,15957973#
*C1:1,1,1|154.53|142.11|120.30|138.01|143.65|116.21|15981685,15982320#
*C1:1,1,1|154.51|142.39|120.30|138.01|143.65|116.21|16005354,16005987#
*C1:1,1,1|154.62|142.49|120.30|138.01|143.65|116.21|16021434,16022057#
*C1:1,1,1|154.62|142.03|120.30|138.01|144.00|116.00|16045426,16046039#
*C1:1,1,1|154.54|142.24|120.30|138.01|143.65|116.21|16061551,16062196#
*C1:1,1,1|154.62|142.03|120.31|137.86|143.65|116.21|16085547,16086182#
*C1:1,1,1|154.62|142.03|120.30|138.01|143.65|116.21|16101474,16102108#
*C1:1,1,1|154.58|141.91|120.30|138.01|143.65|116.21|16125477,16126098#
*C1:1,1,1|154.58|141.91|120.30|138.01|143.65|116.21|16141471,16142098#
*C1:1,1,1|154.51|142.39|120.30|138.01|143.65|116.21|16165477,16166125#
*C1:1,1,1|154.62|142.49|120.30|138.01|143.65|116.21|16189562,16190204#
*C1:1,1,1|154.53|142.11|120.30|138.01|143.89|116.11|16205567,16206202#
*C1:1,1,1|154.62|142.03|120.30|138.01|143.65|116.21|16229657,16230283#
*C1:1,1,1|154.59|142.13|120.31|137.86|144.00|116.00|16253627,16254612#
*C1:1,1,1|154.53|142.11|120.30|138.01|143.65|116.21|16269695,16270333#
*C1:1,1,1|154.59|142.04|120.31|137.86|143.65|116.21|16293683,16294322#
*C1:1,1,1|154.62|142.03|120.30|138.01|143.65|116.21|16317644,16318299#
*C1:1,1,1|154.51|142.39|120.30|138.01|143.65|116.21|16333979,16334619#
*C1:1,1,1|154.63|142.16|120.30|138.01|143.65|116.21|16357685,16358335#
*C1:1,1,1|154.63|142.16|120.30|138.01|143.65|116.21|16381800,16382448#
*C1:1,1,1|154.62|142.03|119.85|138.01|143.65|116.21|16397773,16398415#
*C1:1,1,1|154.62|142.03|120.30|138.01|143.65|116.21|16421783,16422421#
*C1:1,1,1|154.63|141.81|120.30|138.01|144.00|116.00|16445785,16446433#
*C1:1,1,1|154.58|141.91|120.30|138.01|143.65|116.21|16462100,16463003#
*C1:1,1,1|154.54|142.24|120.30|138.01|143.65|116.21|16485795,16486425#
*C1:1,1,1|154.63|142.16|120.30|138.01|143.65|116.21|16509866,16510528#
*C1:1,1,1|154.56|142.69|120.30|138.01|143.65|116.21|16525908,16526549#
*C1:1,1,1|154.61|142.36|120.30|138.01|143.65|116.21|16549977,16550615#
*C1:1,1,1|154.62|142.03|120.30|138.01|144.00|116.00|16573999,16574883#
*C1:1,1,1|154.62|142.03|120.30|138.01|143.65|116.21|16589983,16591114#
*C1:1,1,1|154.58|141.91|120.30|138.01|144.00|116.00|16613920,16614560#
*C1:1,1,1|154.53|142.11|120.30|138.01|143.65|116.21|16637949,16638612#
*C1:1,1,1|154.53|142.11|120.30|138.01|143.65|116.21|16653923,16654576#
*C1:1,1,1|154.54|142.24|120.30|138.01|143.65|116.21|16678031,16678677#
*C1:1,1,1|154.54|142.24|120.30|138.01|143.65|116.21|16702124,16703012#
*C1:1,1,1|154.62|142.49|120.30|138.01|143.89|116.11|16718100,16718745#
*C1:1,1,1|154.67|141.83|120.30|138.01|143.65|116.21|16742115,16742982#
*C1:1,1,1|154.62|142.03|120.31|137.86|143.65|116.21|16766035,16766691#
*C1:1,1,1|154.63|142.16|120.30|138.01|143.65|116.21|16782064,16782699#
*C1:1,1,1|154.53|142.11|120.30|138.01|143.65|116.21|16806043,16806698#
*C1:1,1,1|154.53|142.11|120.30|138.01|143.65|116.21|16830161,16830802#
*C1:1,1,1|154.56|142.19|120.30|138.01|143.65|116.21|16854166,16855161#
*C1:1,1,1|154.62|142.49|120.30|138.01|143.65|116.21|16870512,16871176#
*C1:1,1,1|154.57|142.35|120.30|138.01|143.65|116.21|16894242,16894813#
*C1:1,1,1|154.62|142.03|120.30|138.01|143.65|116.21|16918252,16918917#
*C1:1,1,1|154.59|142.04|120.30|138.01|144.00|116.00|16934166,16934819#
*C1:1,1,1|154.53|142.11|120.30|138.01|143.65|116.21|16958253,16958913#
*C1:1,1,1|154.58|141.91|120.30|138.01|143.65|116.21|16982370,16983187#
*C1:1,1,1|154.53|141.93|120.30|138.01|143.65|116.21|16998333,16998982#
*C1:1,1,1|154.51|142.39|120.30|138.01|143.65|116.21|17022355,17023211#
*C1:1,1,1|154.53|142.11|120.30|138.01|143.65|116.21|17046377,17047035#
*C1:1,1,1|154.51|142.39|120.30|138.01|143.65|116.21|17062356,17063251#
*C1:1,1,1|154.63|142.16|120.30|138.01|143.65|116.21|17086372,17087021#
*C1:1,1,1|154.51|142.26|120.30|138.01|143.65|116.21|17110340,17111015#
*C1:1,1,1|154.53|142.11|120.30|138.01|144.00|116.00|17126359,17127014#
*C1:1,1,1|154.53|142.11|120.30|138.01|143.65|116.21|17150506,17151157#
*C1:1,1,1|154.59|142.04|120.30|138.01|143.65|116.21|17174494,17175171#
*C1:1,1,1|154.53|142.11|120.30|138.01|143.65|116.21|17190480,17190945#
*C1:1,1,1|154.67|141.96|120.30|138.01|143.65|116.21|17214474,17215132#
*C1:1,1,1|154.62|142.03|120.30|138.01|144.00|116.00|17238468,17239140#
*C1:1,1,1|154.67|141.96|120.30|138.01|144.00|116.00|17254530,17256718#
*C1:1,1,1|154.53|141.93|120.30|138.01|143.65|116.21|17278465,17279123#
*C1:1,1,1|154.52|142.57|120.30|138.01|143.65|116.21|17302604,17303293#
*C1:1,1,1|154.54|142.24|120.30|138.01|143.65|116.21|17318712,17319388#
*C1:1,1,1|154.50|142.22|120.30|138.01|143.65|116.21|17342683,17343343#
*C1:1,1,1|154.62|142.03|120.30|138.01|143.65|116.21|17366591,17367267#
*C1:1,1,1|154.51|142.39|120.30|138.01|143.65|116.21|17382607,17383330#
*C1:1,1,1|154.61|142.36|120.30|138.01|144.00|116.00|17406653,17407330#
*C1:1,1,1|154.62|142.03|120.30|138.01|143.65|116.21|17430661,17431332#
*C1:1,1,1|154.64|141.94|120.30|138.01|143.65|116.21|17454848,17455521#
*C1:1,1,1|154.53|142.11|120.30|138.01|143.65|116.21|17478788,17479445#
*C1:1,1,1|154.53|142.11|120.30|138.01|144.00|116.00|17495087,17495548#
*C1:1,1,1|154.53|142.11|120.30|138.01|143.65|116.21|17518786,17519444#
*C1:1,1,1|154.51|142.39|120.30|138.01|143.65|116.21|17534787,17535449#
*C1:1,1,1|154.61|142.36|120.30|138.01|143.65|116.21|17558781,17559423#
*C1:1,1,1|154.52|142.67|120.30|138.01|144.00|116.00|17574790,17575463#
*C1:1,1,1|154.61|142.36|120.30|138.01|143.65|116.21|17598770,17599434#
*C1:1,1,1|154.54|142.24|120.30|138.01|143.65|116.21|17614939,17615634#
*C1:1,1,1|154.53|142.11|120.30|138.01|144.00|116.00|17646919,17647595#
*C1:1,1,1|154.55|142.02|120.31|137.86|144.00|116.00|17662926,17663594#
*C1:1,1,1|154.58|141.91|120.30|138.01|143.65|116.21|17686919,17687597#
*C1:1,1,1|154.54|142.24|120.30|138.01|143.65|116.21|17702906,17703577#
*C1:1,1,1|154.56|142.69|120.30|138.01|144.00|116.00|17726918,17727589#
*C1:1,1,1|154.51|142.39|120.30|138.01|144.00|116.00|17743228,17743897#
*C1:1,1,1|154.62|142.03|120.31|137.86|143.65|116.21|17767051,17767730#
*C1:1,1,1|154.58|141.91|120.30|138.01|144.00|116.00|17783068,17783682#
*C1:1,1,1|154.62|142.03|120.30|138.01|144.00|116.00|17807014,17807715#
*C1:1,1,1|154.53|142.11|120.30|138.01|143.65|116.21|17831049,17831728#
*C1:1,1,1|154.62|142.03|120.30|138.01|143.65|116.21|17847044,17847715#
*C1:1,1,1|154.62|142.03|120.30|138.01|143.65|116.21|17871010,17871678#
*C1:1,1,1|154.57|142.35|120.30|138.01|144.00|116.00|17895015,17895705#
*C1:1,1,1|154.57|142.35|120.30|138.01|144.00|116.00|17911211,17911887#
*C1:1,1,1|154.62|142.03|120.30|138.01|144.00|116.00|17935198,17935867#
*C1:1,1,1|154.52|142.49|120.31|137.86|143.65|116.21|17959199,17959882#
*C1:1,1,1|154.53|142.11|120.30|138.01|143.65|116.21|17975200,17975875#
*C1:1,1,1|154.53|142.11|120.30|138.01|143.65|116.21|17999140,18000042#
*C1:1,1,1|154.56|142.19|120.30|138.01|143.65|116.21|18023148,18023824#
*C1:1,1,1|154.53|142.11|120.30|138.01|143.65|116.21|18039122,18039799#
*C1:1,1,1|154.57|142.35|120.30|138.01|143.65|116.21|18063142,18063795#
*C1:1,1,1|154.62|142.49|120.30|138.01|143.65|116.21|18087337,18088026#
*C1:1,1,1|154.53|142.11|120.30|138.01|144.00|116.00|18103324,18103875#
*C1:1,1,1|154.62|142.03|120.30|138.01|143.65|116.21|18127326,18127999#
*C1:1,1,1|154.67|141.83|120.30|138.01|143.65|116.21|18151266,18151957#
*C1:1,1,1|154.53|142.11|120.30|138.01|143.65|116.21|18167264,18167957#
*C1:1,1,1|154.54|142.24|120.30|138.01|143.65|116.21|18191271,18191944#
*C1:1,1,1|154.54|142.24|120.30|138.01|143.65|116.21|18215357,18216054#
*C1:1,1,1|154.49|142.73|120.30|138.01|143.65|116.21|18231469,18232144#
*C1:1,1,1|154.54|142.24|120.30|138.01|144.00|116.00|18255452,18256138#
*C1:1,1,1|154.51|142.26|120.30|138.01|143.65|116.21|18279450,18280137#
*C1:1,1,1|154.57|142.35|120.30|138.01|144.00|116.00|18295441,18296112#
*C1:1,1,1|154.62|142.03|120.30|138.01|143.65|116.21|18319440,18320128#
*C1:1,1,1|154.59|142.04|120.30|138.01|144.00|116.00|18343407,18343896#
*C1:1,1,1|154.53|142.11|120.30|138.01|143.65|116.21|18367469,18368158#
*C1:1,1,1|154.51|142.39|120.30|138.01|143.65|116.21|18383880,18384569#
*C1:1,1,1|154.63|142.16|120.30|138.01|143.65|116.21|18407599,18408287#
*C1:1,1,1|154.62|142.49|120.30|138.01|143.65|116.21|18431556,18432232#
*C1:1,1,1|154.62|142.03|120.30|138.01|144.00|116.00|18455587,18456286#
*C1:1,1,1|154.53|142.11|120.30|138.01|144.00|116.00|18471572,18472256#
*C1:1,1,1|154.62|142.03|120.30|138.01|143.65|116.21|18495571,18496252#
*C1:1,1,1|154.53|142.11|120.30|138.01|143.65|116.21|18519539,18520235#
*C1:1,1,1|154.53|142.11|120.30|138.01|143.65|116.21|18535686,18536381#
*C1:1,1,1|154.62|142.03|120.30|138.01|143.65|116.21|18559693,18560165#
*C1:1,1,1|154.54|142.24|120.30|138.01|144.00|116.00|18583634,18584323#
*C1:1,1,1|154.51|142.44|120.30|138.01|143.65|116.21|18607532,18608246#
*C1:1,1,1|154.59|142.04|120.30|138.01|143.65|116.21|18623481,18624192#
*C1:1,1,1|154.67|141.96|120.30|138.01|143.65|116.21|18647519,18648208#
*C1:1,1,1|154.62|142.03|120.30|138.01|143.65|116.21|18671469,18672172#
*C1:1,1,1|154.46|142.19|120.30|138.01|143.65|116.21|18687581,18688269#
*C1:1,1,1|154.54|142.24|120.30|138.01|143.65|116.21|18711588,18712274#
*C1:1,1,1|154.51|142.39|120.30|138.01|143.65|116.21|18735642,18736343#
*C1:1,1,1|154.63|142.16|120.30|138.01|143.65|116.21|18751594,18752276#
*C1:1,1,1|154.54|142.24|120.30|138.01|144.00|116.00|18775585,18776272#
*C1:1,1,1|154.62|142.03|120.30|138.01|143.65|116.21|18799586,18800295#
*C1:1,1,1|154.62|142.03|120.30|138.01|144.00|116.00|18815577,18816072#
*C1:1,1,1|154.62|142.03|120.30|138.01|144.00|116.00|18839720,18840411#
*C1:1,1,1|154.58|141.91|120.30|138.01|144.00|116.00|18863721,18864421#
*C1:1,1,1|154.53|142.11|120.30|138.01|143.65|116.21|18879701,18880389#
*C1:1,1,1|154.51|142.39|120.30|138.01|143.65|116.21|18903719,18904420#
*C1:1,1,1|154.54|142.24|120.30|138.01|143.65|116.21|18927723,18928434#
*C1:1,1,1|154.51|142.39|120.30|138.01|144.00|116.00|18944038,18944740#
