-0.007646,-0.004924,0.05519,-0.3823,-0.2462,2.76,-0.002056,1.007,0.0003148,-0.000254,0.004139,-0.00051,-0.0006348,0.2056,-0.0254,-0.03148,14173706
-0.007722,-0.004483,0.05621,-7.752E-10,4.483E-09,1.031E-08,-0.0001538,1.006,0.001127,-8.818E-05,0.0003098,-0.0001772,-0.002268,-3.894E-08,3.347E-09,-1.662E-08,14195817
-0.007605,-0.004283,0.05562,0.004823,0.00826,-0.02419,-0.001653,1.005,0.0001981,0.0005615,0.003323,0.001129,-0.0003965,0.1246,0.05414,0.07703,14220045
-0.007664,-0.004438,0.05605,-0.002816,-0.007472,0.02053,-0.0008767,1.007,-0.001156,0.0001718,0.001766,0.000344,0.002329,-0.07562,-0.03768,0.1314,14239724
-0.007413,-0.005486,0.05596,0.01297,-0.05421,-0.004476,-0.0002556,1.006,0.001794,-0.0004643,0.0005161,-0.0009335,-0.00361,-0.06465,-0.06645,-0.3072,14260462
-0.00713,-0.005096,0.05673,0.01358,0.01875,0.03696,0.001311,1.006,-8.251E-05,-0.0006929,-0.002637,-0.001393,0.0001678,-0.1514,-0.02235,0.1815,14279863
-0.008195,-0.004636,0.05612,-0.05535,0.02387,-0.03183,-0.0003744,1.007,8.858E-05,0.0001848,0.0007539,0.0003722,-0.0001782,0.1764,0.09184,-0.0179,14300991
-0.006354,-0.004638,0.05733,0.08877,-6.897E-05,0.05832,0.002614,1.006,-0.0006132,-0.001447,-0.005263,-0.002908,0.001242,-0.2901,-0.1583,0.06811,14319874
-0.007312,-0.005268,0.05691,-0.05,-0.03289,-0.02185,0.001142,1.006,1.306E-05,0.0003099,-0.002297,0.0006234,-2.697E-05,0.1545,0.1844,-0.06547,14340028
-0.007193,-0.004985,0.05698,0.005578,0.01337,0.00358,0.002059,1.005,0.0008431,-0.00109,-0.004138,-0.002195,-0.001691,-0.08698,-0.1327,-0.07892,14361233
-0.007272,-0.004909,0.05606,-0.004151,0.004021,-0.04921,-0.0004855,1.007,0.0002697,-1.633E-05,0.0009777,-3.263E-05,-0.0005431,0.2724,0.1151,0.06141,14380073
-0.007153,-0.004517,0.05611,0.005619,0.01856,0.00229,-0.000147,1.006,-0.001164,-0.000862,0.0002939,-0.001735,0.002343,-0.0322,-0.08053,0.1367,14401153
-0.007268,-0.005477,0.05681,-0.006101,-0.05081,0.03693,0.0006722,1.006,-0.0001712,0.0008512,-0.001352,0.001712,0.0003431,-0.08718,0.1826,-0.1057,14420075
-0.00775,-0.00458,0.05661,-0.02277,0.04235,-0.009118,0.001591,1.006,0.001274,-0.001474,-0.003197,-0.002969,-0.002558,-0.08718,-0.2208,-0.1375,14441196
-0.007868,-0.004675,0.05632,-0.006222,-0.005003,-0.01524,0.0003796,1.007,0.0009277,-0.000419,-0.0007638,-0.0008446,-0.001868,0.1288,0.1123,0.03689,14460145
-0.006932,-0.004581,0.05673,0.04446,0.004464,0.01941,0.0009712,1.007,-0.001314,-0.000681,-0.001957,-0.001368,0.002647,-0.05651,-0.02522,0.2144,14481187
-0.008067,-0.005385,0.05621,-0.05984,-0.04237,-0.02732,-0.000717,1.006,-0.0007127,0.001089,0.001445,0.00219,0.001436,0.1793,0.1876,-0.06371,14500181
