-0.004881,-0.01029,0.05376,-0.244,-0.5144,2.688,0.00251,1.008,-0.000531,-0.002052,-0.00506,-0.004133,0.00108,-0.251,-0.2052,0.0531,14121651
-0.005651,-0.009321,0.05317,-2.729E-09,3.426E-09,-2.06E-09,0.003046,1.007,-0.0007832,-0.001486,-0.006138,-0.002988,0.001587,-3.823E-09,4.036E-09,1.819E-09,14143754
-0.005431,-0.009698,0.05399,0.01054,-0.01805,0.03928,0.002128,1.008,-0.001036,-0.001955,-0.004294,-0.003936,0.002097,0.08878,-0.04536,0.02413,14164564
-0.004701,-0.009302,0.05373,0.03309,0.01795,-0.01168,0.0008488,1.008,0.0002056,-0.0023,-0.00171,-0.004635,-0.0004104,0.1166,-0.03142,-0.1138,14186558
-0.00501,-0.009836,0.05145,-0.01463,-0.02536,-0.1086,-0.002037,1.007,-0.0001011,0.0004773,0.004103,0.0009607,0.0002056,0.276,0.2655,0.02891,14207774
-0.0049,-0.01004,0.05334,0.00527,-0.009896,0.09093,0.003356,1.008,-0.00121,-0.001276,-0.006769,-0.002566,0.002449,-0.5217,-0.1693,0.1073,14228484
-0.004613,-0.009422,0.05185,0.01292,0.02793,-0.06704,0.0007911,1.008,0.0003312,0.001003,-0.001595,0.002021,-0.000669,0.2328,0.2072,-0.1396,14249783
-0.004594,-0.008987,0.05349,0.0009261,0.0208,0.07843,0.003717,1.008,0.0003153,-0.001678,-0.007496,-0.003387,-0.0006235,-0.2816,-0.2584,0.001068,14271703
-0.005413,-0.009407,0.05302,-0.03906,-0.02005,-0.02258,0.002843,1.007,-0.001512,-0.001657,-0.005734,-0.00333,0.003056,0.08407,0.001316,0.1756,14292658
-0.005591,-0.009801,0.05307,-0.007583,-0.01676,0.002276,0.0001417,1.008,0.000589,-0.001296,-0.0002841,-0.002613,-0.001187,0.2315,0.03115,-0.1805,14316165
-0.005344,-0.009432,0.05402,0.01161,0.01734,0.0442,0.002413,1.007,-0.001076,-0.002398,-0.004867,-0.004826,0.00218,-0.2147,-0.1045,0.1579,14337404
-0.004789,-0.009725,0.05359,0.02885,-0.01526,-0.02203,0.002658,1.008,-0.0006442,-0.00195,-0.005361,-0.003927,0.001309,-0.0257,0.04711,-0.04512,14356711
-0.004239,-0.008924,0.05208,0.02486,0.03624,-0.06853,-0.0007978,1.007,0.001459,0.0005953,0.001605,0.001201,-0.002938,0.3147,0.2322,-0.1917,14378753
-0.00474,-0.009535,0.05147,-0.02385,-0.02908,-0.02874,-0.001535,1.007,-0.0008494,0.0009286,0.003095,0.001868,0.001714,0.07051,0.03222,0.2213,14399842
-0.004288,-0.009787,0.05205,0.02158,-0.01204,0.02773,0.001524,1.008,-4.403E-05,0.0005419,-0.003071,0.001092,8.708E-05,-0.2945,-0.03713,-0.07777,14420751
-0.004306,-0.009367,0.05242,-0.0007928,0.01898,0.01678,-8.584E-05,1.008,-2.509E-05,0.00053,0.0001732,0.001069,5.07E-05,0.1465,-0.001123,-0.001648,14442853
-0.004916,-0.00864,0.05372,-0.02893,0.03446,0.0616,0.001926,1.009,3.974E-05,-0.001719,-0.003887,-0.003468,-7.358E-05,-0.1925,-0.2151,-0.006285,14464015
-0.004764,-0.009443,0.0515,0.007276,-0.03848,-0.1067,-0.001478,1.007,-0.0009578,0.0008878,0.002979,0.001785,0.001932,0.3291,0.2516,0.0964,14484933
-0.005069,-0.009361,0.05357,-0.01384,0.003712,0.09423,0.002192,1.006,-0.001145,-0.002418,-0.004414,-0.004859,0.002314,-0.3355,-0.3017,0.01738,14506926
-0.00422,-0.008958,0.05195,0.04036,0.01913,-0.0773,-0.002981,1.007,0.001904,0.0008406,0.006002,0.001705,-0.003832,0.4943,0.3119,-0.2922,14528067
-0.00493,-0.0101,0.05375,-0.03399,-0.05448,0.08608,0.002463,1.007,-0.0007553,-0.002044,-0.004965,-0.004114,0.001532,-0.5245,-0.2784,0.2568,14548878
-0.004038,-0.0104,0.05154,0.04022,-0.01369,-0.0996,-0.003157,1.008,0.001403,0.0005452,0.006362,0.001108,-0.002825,0.51,0.2352,-0.1964,14571050
-0.004166,-0.009037,0.05185,-0.00613,0.06486,0.01497,0.0002254,1.009,0.000837,0.001726,-0.0004576,0.003481,-0.001689,-0.3247,0.1129,0.05386,14592084
-0.004112,-0.01013,0.05276,0.002614,-0.05226,0.04359,-0.0002993,1.007,0.000246,-0.0003438,0.0006029,-0.0006922,-0.0004957,0.0506,-0.1991,0.05685,14613021
-0.006019,-0.009293,0.05294,-0.08653,0.03803,0.007983,0.001667,1.009,-0.001743,-0.001119,-0.003366,-0.002251,0.003519,-0.1795,-0.07071,0.1818,14634984
-0.004478,-0.009717,0.05218,0.07321,-0.02018,-0.03616,-0.002024,1.007,-0.0005439,0.0004649,0.004075,0.0009338,0.001097,0.3535,0.1511,-0.1147,14656091
-0.005202,-0.01039,0.05311,-0.03301,-0.03082,0.0427,-0.001786,1.009,-4.758E-05,-0.0004565,0.003604,-0.0009214,9.439E-05,-0.02233,-0.08478,-0.04553,14678910
-0.004234,-0.008381,0.05377,0.04607,0.09573,0.03094,0.001256,1.006,3.88E-05,-0.002975,-0.002529,-0.005989,-7.063E-05,-0.2917,-0.242,-0.007722,14698302
-0.004733,-0.009265,0.05319,-0.02359,-0.04175,-0.02712,0.00267,1.009,0.0005765,-0.0008896,-0.005388,-0.001798,-0.001159,-0.1343,0.1991,-0.05048,14719311
-0.004632,-0.00949,0.05173,0.005322,-0.01186,-0.07684,-0.0009014,1.008,-0.0003694,0.0006573,0.001817,0.001324,0.0007456,0.3799,0.1645,0.1007,14739138
-0.004423,-0.009861,0.05204,0.009992,-0.01767,0.01458,0.001696,1.008,0.0003806,0.0002723,-0.003417,0.0005475,-0.0007678,-0.2494,-0.03693,-0.07215,14759261
-0.004366,-0.00982,0.05216,0.002919,0.002097,0.006269,-0.001383,1.006,0.0001212,-0.0005559,0.002783,-0.001119,-0.0002455,0.3185,-0.08565,0.02675,14779591
-0.004376,-0.009549,0.05196,-0.0004728,0.01222,-0.009208,-0.000822,1.007,-0.0008509,0.001359,0.001658,0.002736,0.001716,-0.05094,0.1739,0.08802,14800848
-0.005539,-0.009176,0.05344,-0.06296,0.0202,0.08043,0.003223,1.008,-0.001137,-0.002198,-0.006504,-0.004425,0.002307,-0.4418,-0.3878,0.03087,14820250
-0.005289,-0.00988,0.05372,0.01158,-0.03267,0.01265,0.001041,1.007,-0.0013,-0.002459,-0.002103,-0.004947,0.002622,0.2036,-0.02489,0.01481,14841118
-0.005362,-0.01009,0.0533,-0.003762,-0.0108,-0.02142,0.0008429,1.007,-0.001306,-0.001046,-0.001701,-0.002105,0.002633,0.02102,0.1478,0.0006975,14860161
-0.004078,-0.009217,0.05211,0.06187,0.042,-0.05766,-0.002708,1.008,0.0007227,0.001118,0.005456,0.002258,-0.001451,0.345,0.2099,-0.1973,14881497
-0.004424,-0.008804,0.05365,-0.01869,0.02229,0.08318,0.004135,1.008,0.0003587,-0.00186,-0.008336,-0.003753,-0.0007078,-0.7444,-0.3245,0.03967,14900335
-0.004367,-0.009842,0.05207,0.002666,-0.04822,-0.07339,0.0001969,1.007,-0.0001445,0.0001075,-0.0003967,0.0002167,0.0002912,0.3689,0.1842,0.04721,14921792
-0.003964,-0.008908,0.05246,0.02077,0.04805,0.02012,7.178E-05,1.007,0.001957,0.0004739,-0.0001464,0.0009541,-0.003942,0.013,0.03805,-0.218,14941297
-0.005244,-0.009923,0.05312,-0.05823,-0.04617,0.03015,0.002506,1.008,-0.001558,-0.0006523,-0.005056,-0.001308,0.003145,-0.223,-0.1037,0.3221,14962568
-0.005675,-0.009433,0.05379,-0.02042,0.0232,0.03157,0.003662,1.008,-0.000424,-0.002259,-0.007381,-0.00455,0.000871,-0.1109,-0.1532,-0.1085,14984333
-0.00535,-0.009975,0.05355,0.01624,-0.02707,-0.01197,0.003229,1.007,-0.0008688,-0.00127,-0.006507,-0.002553,0.001759,0.04369,0.09941,0.04507,15004356
-0.003891,-0.01009,0.0518,0.06767,-0.005382,-0.08112,-0.003844,1.006,0.0004658,-1.781E-05,0.007737,-3.228E-05,-0.0009377,0.6607,0.1168,-0.1251,15024941
-0.00492,-0.009277,0.05335,-0.05509,0.04359,0.08317,0.002681,1.008,0.001173,-0.001584,-0.005403,-0.003201,-0.002357,-0.704,-0.1695,-0.07552,15044587
-0.004211,-0.01013,0.0523,0.03321,-0.03977,-0.04945,-3.28E-05,1.007,0.0006988,0.0004745,6.541E-05,0.0009558,-0.001407,0.256,0.1945,0.04483,15065011
-0.004434,-0.009238,0.0522,-0.01194,0.04757,-0.005567,-0.0009736,1.006,-2.539E-05,-0.0001855,0.001959,-0.0003735,5.074E-05,0.1015,-0.07112,0.07814,15084635
-0.00428,-0.009627,0.05183,0.007178,-0.01814,-0.01704,0.00132,1.007,0.0004345,0.0001966,-0.00266,0.000395,-0.0008758,-0.2152,0.03581,-0.04312,15105986
-0.004823,-0.009431,0.05184,-0.02809,0.01014,0.0004428,-0.001852,1.008,-0.0008095,0.001562,0.003739,0.003148,0.001638,0.3308,0.1423,0.13,15125389
-0.005491,-0.009824,0.05345,-0.02791,-0.01641,0.06712,0.001764,1.007,-0.001135,-0.001975,-0.003556,-0.003973,0.002292,-0.3045,-0.2974,0.02755,15149327
-0.004267,-0.009758,0.05123,0.05519,0.00299,-0.09975,-0.001416,1.008,0.0006572,0.002898,0.002851,0.005844,-0.001316,0.2888,0.4423,-0.1625,15171741
-0.005703,-0.009771,0.05322,-0.0684,-0.000641,0.09444,0.002695,1.007,-0.0008564,-0.001539,-0.005431,-0.003096,0.001733,-0.3946,-0.4257,0.1447,15192538
-0.003758,-0.009258,0.0518,0.09099,0.024,-0.06621,-0.004605,1.007,0.001292,0.0008398,0.009275,0.001704,-0.002595,0.6878,0.2242,-0.2029,15213894
-0.00452,-0.008956,0.05345,-0.0352,0.01398,0.07634,0.003593,1.008,0.0003768,-0.001594,-0.007246,-0.003218,-0.0007483,-0.7638,-0.2274,0.08578,15235488
-0.004832,-0.009645,0.05166,-0.01482,-0.03267,-0.08517,-0.001001,1.007,-0.0008647,0.0006185,0.002018,0.001245,0.001744,0.4395,0.2114,0.1188,15256625
