3,0,-2,-2,2,-228,20,11.69,112,3,584,0,0,0,0,-1375679386.472,29899929.590,1405579296768.000
3,0,-2,-2,1,-226,20,11.69,112,3,584,0,0,0,0,-1375679386.428,29899929.593,1405579296768.000
2,0,-2,-3,0,-225,20,11.66,112,3,584,0,0,0,0,-1375679386.391,29899929.630,1405579296768.000
3,-1,-1,-3,1,-225,20,11.66,112,4,584,0,0,0,0,-1375679386.371,29899929.655,1405579296768.000
3,0,-2,-2,1,-226,20,11.69,112,3,584,0,0,0,0,-1375679386.351,29899929.670,1405579296768.000
3,0,-2,-2,0,-227,20,11.69,112,4,584,0,0,0,0,-1375679386.331,29899929.699,1405579296768.000
3,0,-2,-3,0,-225,20,11.69,112,4,584,0,0,0,0,-1375679386.311,29899929.721,1405579296768.000
3,0,-2,-1,1,-226,20,11.69,112,4,584,0,0,0,0,-1375679386.291,29899929.730,1405579296768.000
3,0,-1,-2,0,-226,20,11.69,112,4,584,0,0,0,0,-1375679386.271,29899929.753,1405579296768.000
3,-1,-3,-3,1,-227,20,11.69,113,4,585,0,0,0,0,-1375679386.251,29899929.770,1405579296768.000
3,0,-2,-2,0,-226,20,11.69,113,4,585,0,0,0,0,-1375679386.231,29899929.790,1405579296768.000
3,0,-2,-2,1,-226,20,11.69,113,4,585,0,0,0,0,-1375679386.211,29899929.810,1405579296768.000
3,-1,-1,-3,0,-226,20,11.69,113,4,585,0,0,0,0,-1375679386.191,29899929.832,1405579296768.000
3,0,-2,-3,1,-225,20,11.69,113,4,585,0,0,0,0,-1375679386.171,29899929.853,1405579296768.000
3,-1,-1,-2,1,-228,20,11.69,113,4,585,0,0,0,0,-1375679386.146,29899929.876,1405579296768.000
3,-1,-1,-3,0,-225,20,11.69,113,4,585,0,0,0,0,-1375679386.111,29899929.919,1405579296768.000
3,-1,-2,-3,0,-226,20,11.69,113,4,586,0,0,0,0,-1375679386.091,29899929.941,1405579296768.000
3,-1,-2,-2,0,-226,20,11.69,113,4,586,0,0,0,0,-1375679386.071,29899929.950,1405579296768.000
3,0,-3,-2,0,-225,20,11.69,113,4,586,0,0,0,0,-1375679386.051,29899929.984,1405579296768.000
3,0,-2,-2,0,-226,20,11.69,113,4,586,0,0,0,0,-1375679386.031,29899930.029,1405579296768.000
2,-1,-1,-2,1,-225,20,11.69,113,4,586,0,0,0,0,-1375679385.992,29899930.030,1405579296768.000
3,0,-2,-3,1,-226,20,11.69,113,4,586,0,0,0,0,-1375679385.971,29899930.050,1405579296768.000
2,-1,-2,-2,0,-227,20,11.69,113,4,586,0,0,0,0,-1375679385.932,29899930.090,1405579296768.000
2,-1,-3,-3,1,-226,20,11.69,113,4,586,0,0,0,0,-1375679385.912,29899930.110,1405579296768.000
2,0,-2,-3,1,-225,20,11.69,113,4,586,0,0,0,0,-1375679385.892,29899930.130,1405579296768.000
2,-1,-1,-3,2,-226,20,11.69,113,4,586,0,0,0,0,-1375679385.872,29899930.158,1405579296768.000
3,-1,-1,-2,1,-225,20,11.69,113,4,586,0,0,0,0,-1375679385.852,29899930.184,1405579296768.000
2,0,-1,-3,1,-227,20,11.66,113,4,586,0,0,0,0,-1375679385.832,29899930.205,1405579296768.000
3,-1,-2,-2,0,-226,20,11.66,113,4,586,0,0,0,0,-1375679385.812,29899930.210,1405579296768.000
4,-1,-2,-3,1,-225,20,11.66,113,4,587,0,0,0,0,-1375679385.792,29899930.230,1405579296768.000
3,0,-2,-2,0,-226,20,11.66,113,4,587,0,0,0,0,-1375679385.772,29899930.250,1405579296768.000
3,-1,-2,-2,1,-225,20,11.66,113,4,587,0,0,0,0,-1375679385.752,29899930.271,1405579296768.000
3,0,-1,-2,1,-225,20,11.69,113,4,587,0,0,0,0,-1375679385.732,29899930.293,1405579296768.000
3,0,-2,-3,1,-228,20,11.69,113,4,587,0,0,0,0,-1375679385.712,29899930.315,1405579296768.000
3,0,-1,-2,1,-226,20,11.69,113,4,587,0,0,0,0,-1375679385.659,29899930.363,1405579296768.000
3,-1,-2,-2,0,-226,20,11.66,114,4,587,0,0,0,0,-1375679385.631,29899930.398,1405579296768.000
3,-1,-2,-3,1,-226,20,11.66,114,4,587,0,0,0,0,-1375679385.611,29899930.447,1405579296768.000
3,-1,-1,-3,0,-227,20,11.66,114,4,587,0,0,0,0,-1375679385.572,29899930.450,1405579296768.000
3,-1,-3,-3,1,-226,20,11.66,114,4,588,0,0,0,0,-1375679385.552,29899930.470,1405579296768.000
3,0,-2,-3,2,-225,20,11.69,114,4,588,0,0,0,0,-1375679385.522,29899930.500,1405579296768.000
3,-1,-2,-3,2,-226,20,11.69,114,4,588,0,0,0,0,-1375679385.491,29899930.535,1405579296768.000
2,-1,-2,-1,1,-226,20,11.69,114,4,588,0,0,0,0,-1375679385.471,29899930.550,1405579296768.000
4,0,-3,-1,-1,-229,20,11.69,114,4,588,0,0,0,0,-1375679385.451,29899930.570,1405579296768.000
