3,-1,-2,-2,0,-226,20,11.75,46,-18,356,0,0,0,0,-1375679453.068,29899862.952,1405579296768.000
2,-1,-2,-2,0,-226,20,11.73,47,-18,356,0,0,0,0,-1375679453.048,29899862.970,1405579296768.000
1,-1,-1,-2,0,-226,20,11.73,47,-18,356,0,0,0,0,-1375679453.028,29899862.991,1405579296768.000
2,0,0,-3,1,-225,20,11.73,46,-18,357,0,0,0,0,-1375679453.008,29899863.014,1405579296768.000
1,0,-2,-2,1,-226,20,11.73,46,-18,357,0,0,0,0,-1375679452.988,29899863.035,1405579296768.000
2,0,-1,-2,2,-226,20,11.73,46,-18,357,0,0,0,0,-1375679452.968,29899863.079,1405579296768.000
2,-1,-2,-2,1,-225,20,11.73,46,-17,357,0,0,0,0,-1375679452.929,29899863.092,1405579296768.000
2,-1,-1,-3,1,-226,20,11.73,46,-18,357,0,0,0,0,-1375679452.909,29899863.117,1405579296768.000
2,-1,-2,-3,2,-226,20,11.73,46,-18,357,0,0,0,0,-1375679452.889,29899863.148,1405579296768.000
2,-1,-1,-3,2,-226,20,11.73,46,-18,357,0,0,0,0,-1375679452.869,29899863.150,1405579296768.000
2,-1,-2,-2,1,-227,20,11.73,46,-18,357,0,0,0,0,-1375679452.849,29899863.191,1405579296768.000
3,-1,-2,-2,1,-226,20,11.73,46,-18,357,0,0,0,0,-1375679452.825,29899863.194,1405579296768.000
2,-1,-1,-2,0,-225,20,11.73,46,-18,357,0,0,0,0,-1375679452.788,29899863.231,1405579296768.000
3,-1,-2,-1,1,-226,20,11.73,46,-18,357,0,0,0,0,-1375679452.768,29899863.252,1405579296768.000
3,0,-2,-2,0,-225,20,11.73,46,-18,357,0,0,0,0,-1375679452.748,29899863.270,1405579296768.000
2,0,-2,-2,0,-227,20,11.73,46,-18,357,0,0,0,0,-1375679452.729,29899863.299,1405579296768.000
3,-1,-2,-3,1,-228,20,11.73,46,-18,357,0,0,0,0,-1375679452.708,29899863.322,1405579296768.000
3,0,-1,-3,1,-227,20,11.73,46,-18,357,0,0,0,0,-1375679452.689,29899863.388,1405579296768.000
2,-1,-2,-2,2,-227,20,11.73,47,-18,358,0,0,0,0,-1375679452.629,29899863.393,1405579296768.000
1,-1,-1,-2,2,-227,20,11.73,47,-18,358,0,0,0,0,-1375679452.549,29899863.481,1405579296768.000
2,-2,-2,-2,0,-226,20,11.73,47,-18,358,0,0,0,0,-1375679452.529,29899863.497,1405579296768.000
2,0,-1,-3,0,-228,20,11.73,47,-18,358,0,0,0,0,-1375679452.509,29899863.519,1405579296768.000
2,-1,-2,-2,1,-226,20,11.73,47,-18,358,0,0,0,0,-1375679452.489,29899863.542,1405579296768.000
2,-1,-2,-2,0,-226,20,11.73,47,-18,358,0,0,0,0,-1375679452.469,29899863.565,1405579296768.000
2,-1,-2,-3,1,-226,20,11.73,46,-18,358,0,0,0,0,-1375679452.444,29899863.630,1405579296768.000
3,-1,-2,-4,1,-226,20,11.73,46,-18,358,0,0,0,0,-1375679452.385,29899863.633,1405579296768.000
2,-1,-1,-3,2,-226,20,11.73,47,-18,359,0,0,0,0,-1375679452.349,29899863.670,1405579296768.000
3,0,-1,-3,1,-227,20,11.73,47,-18,359,0,0,0,0,-1375679452.329,29899863.691,1405579296768.000
3,0,-1,-2,0,-226,20,11.73,47,-18,359,0,0,0,0,-1375679452.309,29899863.711,1405579296768.000
3,0,-2,-2,1,-226,20,11.73,47,-18,359,0,0,0,0,-1375679452.288,29899863.731,1405579296768.000
3,-1,-2,-2,2,-226,20,11.73,47,-18,359,0,0,0,0,-1375679452.269,29899863.783,1405579296768.000
2,-1,-2,-2,0,-227,20,11.73,47,-18,359,0,0,0,0,-1375679452.229,29899863.806,1405579296768.000
2,0,-2,-2,1,-226,20,11.73,47,-18,359,0,0,0,0,-1375679452.209,29899863.810,1405579296768.000
2,-1,-1,-2,1,-227,20,11.73,47,-18,359,0,0,0,0,-1375679452.189,29899863.830,1405579296768.000
3,-1,-1,-2,1,-227,20,11.73,47,-18,359,0,0,0,0,-1375679452.169,29899863.855,1405579296768.000
