1,-1,-2,-2,0,-229,20,11.98,0,-1,4,0,0,0,0,-1375679575.272,29978223.688,1405657808896.000
0,-1,-2,-2,0,-229,20,11.98,0,-1,4,0,0,0,0,-1375679575.262,29978223.698,1405657808896.000
1,0,-1,-2,1,-228,20,11.98,0,-1,4,0,0,0,0,-1375679575.252,29978223.709,1405657808896.000
1,0,-2,-2,1,-228,20,12.02,0,-1,4,0,0,0,0,-1375679575.242,29978223.718,1405657808896.000
1,0,-1,-2,0,-227,20,12.02,0,-1,4,0,0,0,0,-1375679575.232,29978223.728,1405657808896.000
2,-1,-2,-2,0,-227,20,12.02,0,-1,4,0,0,0,0,-1375679575.222,29978223.740,1405657808896.000
1,-1,-1,-2,-1,-228,20,12.02,0,-1,4,0,0,0,0,-1375679575.212,29978223.748,1405657808896.000
1,-1,-2,-2,-1,-228,20,12.02,0,-1,4,0,0,0,0,-1375679575.202,29978223.758,1405657808896.000
1,-1,-1,-2,0,-226,20,12.02,0,-1,4,0,0,0,0,-1375679575.192,29978223.768,1405657808896.000
1,0,-1,-2,0,-226,20,12.02,0,-1,4,0,0,0,0,-1375679575.182,29978223.778,1405657808896.000
1,1,-2,-3,0,-226,20,12.02,0,-1,4,0,0,0,0,-1375679575.172,29978223.788,1405657808896.000
1,0,-1,-3,0,-226,20,12.02,0,-1,4,0,0,0,0,-1375679575.162,29978223.798,1405657808896.000
1,0,-2,-2,1,-225,20,12.02,0,-1,4,0,0,0,0,-1375679575.152,29978223.808,1405657808896.000
1,0,-1,-2,1,-225,20,12.00,0,-1,4,0,0,0,0,-1375679575.142,29978223.819,1405657808896.000
1,-1,-2,-3,1,-227,20,12.00,0,-1,4,0,0,0,0,-1375679575.132,29978223.828,1405657808896.000
1,-1,-2,-3,1,-227,20,12.00,0,-1,4,0,0,0,0,-1375679575.122,29978223.838,1405657808896.000
1,-1,-1,0,-1,-227,20,12.00,0,-1,4,0,0,0,0,-1375679575.112,29978223.848,1405657808896.000
2,0,-2,0,-1,-227,20,12.00,0,-1,4,0,0,0,0,-1375679575.102,29978223.858,1405657808896.000
1,0,-1,-1,0,-227,20,12.00,0,-1,4,0,0,0,0,-1375679575.092,29978223.868,1405657808896.000
1,0,-1,-1,0,-227,20,12.00,0,-1,4,0,0,0,0,-1375679575.082,29978223.878,1405657808896.000
1,-1,-2,-2,0,-227,20,12.00,0,-1,4,0,0,0,0,-1375679575.072,29978223.888,1405657808896.000
1,-1,-1,-2,0,-227,20,12.00,0,-1,4,0,0,0,0,-1375679575.062,29978223.898,1405657808896.000
1,0,-1,-1,0,-227,20,12.00,0,-1,4,0,0,0,0,-1375679575.052,29978223.908,1405657808896.000
1,-1,-1,-1,0,-227,20,12.00,0,-1,4,0,0,0,0,-1375679575.042,29978223.918,1405657808896.000
1,-1,-2,-2,-1,-228,20,12.00,0,-2,4,0,0,0,0,-1375679575.032,29978223.929,1405657808896.000
