2,0,-2,-1,-1,-227,20,11.71,91,0,-14,0,0,0,0,-1375679547.076,29985469.651,1405665017856.000
2,0,-1,-1,-1,-227,20,11.71,91,0,-14,0,0,0,0,-1375679547.066,29985469.661,1405665017856.000
2,0,-1,-1,-1,-227,20,11.71,91,0,-14,0,0,0,0,-1375679547.056,29985469.671,1405665017856.000
1,0,-1,-1,-1,-227,20,11.71,91,0,-14,0,0,0,0,-1375679547.046,29985469.681,1405665017856.000
1,0,-1,-2,-1,-226,20,11.71,91,0,-14,0,0,0,0,-1375679547.036,29985469.691,1405665017856.000
1,0,-1,-2,-1,-226,20,11.71,91,0,-14,0,0,0,0,-1375679547.026,29985469.701,1405665017856.000
2,0,0,-2,2,-228,20,11.71,91,0,-14,0,0,0,0,-1375679547.016,29985469.711,1405665017856.000
1,0,-1,-2,2,-228,20,11.71,91,0,-14,0,0,0,0,-1375679547.006,29985469.748,1405665017856.000
1,0,-1,-4,1,-227,20,11.71,91,0,-14,0,0,0,0,-1375679546.976,29985469.764,1405665017856.000
2,0,-2,-4,1,-229,20,11.71,91,0,-14,0,0,0,0,-1375679546.946,29985469.781,1405665017856.000
1,0,0,-3,0,-227,20,11.71,91,0,-14,0,0,0,0,-1375679546.936,29985469.791,1405665017856.000
2,0,0,-3,0,-227,20,11.71,91,0,-14,0,0,0,0,-1375679546.926,29985469.801,1405665017856.000
1,1,-2,-2,-1,-227,20,11.71,91,0,-14,0,0,0,0,-1375679546.916,29985469.811,1405665017856.000
2,0,0,-2,-1,-227,20,11.71,91,0,-14,0,0,0,0,-1375679546.906,29985469.821,1405665017856.000
2,0,-1,-2,0,-229,20,11.71,91,0,-14,0,0,0,0,-1375679546.896,29985469.871,1405665017856.000
1,0,-1,-2,0,-229,20,11.71,91,0,-14,0,0,0,0,-1375679546.851,29985469.902,1405665017856.000
3,0,-1,-1,0,-226,20,11.73,91,0,-14,0,0,0,0,-1375679546.786,29985469.957,1405665017856.000
2,0,-1,-3,1,-229,20,11.73,91,0,-14,0,0,0,0,-1375679546.766,29985469.961,1405665017856.000
2,-1,-1,-3,1,-229,20,11.73,91,0,-14,0,0,0,0,-1375679546.756,29985469.971,1405665017856.000
1,-1,-1,-3,0,-228,20,11.73,91,0,-14,0,0,0,0,-1375679546.746,29985469.981,1405665017856.000
2,-1,0,-3,0,-228,20,11.73,91,0,-14,0,0,0,0,-1375679546.736,29985469.991,1405665017856.000
3,0,-1,-2,0,-227,20,11.71,92,0,-14,0,0,0,0,-1375679546.726,29985470.001,1405665017856.000
2,0,-1,-2,0,-227,20,11.71,92,0,-14,0,0,0,0,-1375679546.716,29985470.011,1405665017856.000
