Intrinsic parameters (fx,fy,cx,cy) [pixel/mm]: 271.756104,271.710297,150.212082,128.845428
Rotation parameters (th_z,th_x,th_z2) [rad/s]: -1.247836,-2.419487,0.153713
Translation parameters (Tcw_x,Tcw_y,Tcw_z) [mm]: -2380.000000,-1065.000000,3200.000000
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978749.857#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978749.889#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978749.913#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.60|120.76|29978749.945#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.60|120.76|29978749.977#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978750.009#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978750.033#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978750.065#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978750.097#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.60|120.76|29978750.122#
*C1:1,1,1|150.50|145.51|116.18|142.27|140.66|121.00|29978750.154#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978750.194#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978750.218#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978750.242#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978750.274#
*C1:1,1,1|150.50|145.51|116.18|142.27|140.60|120.76|29978750.306#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978750.338#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978750.362#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978750.394#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978750.426#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.60|120.76|29978750.458#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.60|120.76|29978750.490#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978750.522#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978750.546#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978750.578#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978750.602#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.60|120.76|29978750.634#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978750.666#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978750.698#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978750.722#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978750.754#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.60|120.76|29978750.786#
*C1:1,1,1|150.50|145.51|116.18|142.27|140.60|120.76|29978750.818#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.77|120.77|29978750.850#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978750.874#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978750.906#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978750.938#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.60|120.76|29978750.962#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.60|120.76|29978750.994#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.77|120.77|29978751.026#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978751.058#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978751.082#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978751.114#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978751.146#
*C1:1,1,1|150.50|145.51|116.18|142.27|140.60|120.76|29978751.178#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978751.202#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978751.234#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978751.266#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.60|120.76|29978751.298#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.60|120.76|29978751.322#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978751.354#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978751.387#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978751.419#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978751.443#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.60|120.76|29978751.475#
*C1:1,1,1|150.50|145.51|116.18|142.27|140.50|121.00|29978751.507#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978751.539#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978751.563#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978751.595#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978751.627#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978751.659#
*C1:1,1,1|150.50|145.51|116.18|142.27|140.60|120.76|29978751.683#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978751.715#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978751.747#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978751.779#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978751.811#
*C1:1,1,1|150.50|145.51|116.18|142.27|140.60|120.76|29978751.843#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.60|120.76|29978751.867#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978751.899#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978751.923#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978751.955#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978751.987#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978752.019#
*C1:1,1,1|150.50|145.51|116.18|142.27|140.77|120.77|29978752.043#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978752.075#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978752.107#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978752.139#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.60|120.76|29978752.171#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.60|120.76|29978752.195#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.77|120.77|29978752.227#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978752.259#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978752.283#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978752.315#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.60|120.76|29978752.347#
*C1:1,1,1|150.50|145.51|116.18|142.27|140.60|120.76|29978752.371#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978752.403#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978752.435#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978752.467#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.60|120.76|29978752.499#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.60|120.76|29978752.523#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.60|120.76|29978752.555#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978752.587#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978752.612#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978752.644#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.60|120.76|29978752.676#
*C1:1,1,1|150.50|145.51|116.18|142.27|140.60|120.76|29978752.708#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978752.732#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978752.764#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978752.804#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978752.828#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.60|120.76|29978752.852#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.60|120.76|29978752.884#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978752.916#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978752.948#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978752.972#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978753.004#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.60|120.76|29978753.036#
*C1:1,1,1|150.50|145.51|116.18|142.27|140.60|120.76|29978753.068#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978753.092#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978753.124#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978753.164#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978753.188#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978753.212#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978753.244#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978753.276#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978753.308#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978753.332#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978753.364#
*C1:1,1,1|150.50|145.51|116.18|142.27|140.60|120.76|29978753.396#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.77|120.77|29978753.428#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978753.460#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978753.492#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978753.516#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.60|120.76|29978753.548#
*C1:1,1,1|150.50|145.51|116.18|142.27|140.60|120.76|29978753.572#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.60|120.76|29978753.604#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978753.636#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978753.668#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978753.692#
*C1:1,1,1|150.50|145.51|116.18|142.27|140.60|120.76|29978753.724#
*C1:1,1,1|150.50|145.51|116.18|142.27|140.50|121.00|29978753.756#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978753.788#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978753.820#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978753.845#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978753.877#
*C1:1,1,1|150.50|145.51|116.18|142.27|140.60|120.76|29978753.909#
*C1:1,1,1|150.50|145.51|116.18|142.27|140.50|121.00|29978753.933#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978753.965#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978753.997#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978754.029#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.60|120.76|29978754.053#
*C1:1,1,1|150.50|145.51|116.18|142.27|140.50|121.00|29978754.085#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.77|120.77|29978754.117#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978754.149#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978754.173#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.60|120.76|29978754.213#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.60|120.76|29978754.237#
*C1:1,1,1|150.50|145.51|116.18|142.27|140.60|120.76|29978754.269#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978754.293#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978754.325#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978754.357#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978754.389#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.60|120.76|29978754.413#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.60|120.76|29978754.445#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978754.477#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978754.509#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978754.533#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978754.565#
*C1:1,1,1|150.50|145.51|116.18|142.27|140.60|120.76|29978754.597#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.77|120.77|29978754.629#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978754.653#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978754.685#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978754.717#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.60|120.76|29978754.749#
*C1:1,1,1|150.50|145.51|116.18|142.27|140.60|120.76|29978754.781#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978754.813#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978754.837#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978754.869#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978754.893#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.60|120.76|29978754.925#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.60|120.76|29978754.957#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978754.981#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978755.013#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978755.045#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.60|120.76|29978755.078#
*C1:1,1,1|150.50|145.51|116.18|142.27|140.60|120.76|29978755.110#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.60|120.76|29978755.142#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978755.166#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978755.198#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978755.222#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978755.254#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.60|120.76|29978755.286#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978755.318#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978755.342#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978755.374#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978755.406#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.60|120.76|29978755.438#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978755.478#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978755.494#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978755.526#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978755.558#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978755.582#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.60|120.76|29978755.614#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.60|120.76|29978755.646#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978755.678#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978755.702#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978755.734#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978755.766#
*C1:1,1,1|150.50|145.51|116.18|142.27|140.60|120.76|29978755.798#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978755.822#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978755.854#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978755.886#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978755.918#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.60|120.76|29978755.942#
*C1:1,1,1|150.50|145.51|116.18|142.27|140.50|121.00|29978755.974#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978756.006#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978756.038#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978756.062#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978756.094#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.60|120.76|29978756.134#
*C1:1,1,1|150.50|145.51|116.18|142.27|140.50|121.00|29978756.158#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978756.182#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978756.215#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978756.246#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978756.278#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.60|120.76|29978756.302#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.60|120.76|29978756.335#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978756.367#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978756.399#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978756.430#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978756.463#
*C1:1,1,1|150.50|145.51|116.18|142.27|140.50|121.00|29978756.487#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.77|120.77|29978756.519#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978756.543#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978756.575#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978756.607#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.60|120.76|29978756.639#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978756.663#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978756.695#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978756.727#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978756.759#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978756.791#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978756.815#
*C1:1,1,1|150.50|145.51|116.18|142.27|140.60|120.76|29978756.847#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978756.879#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978756.903#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978756.935#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.60|120.76|29978756.967#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.60|120.76|29978756.999#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.60|120.76|29978757.023#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978757.055#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978757.087#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978757.119#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978757.143#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.60|120.76|29978757.175#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.60|120.76|29978757.207#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978757.231#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978757.263#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978757.295#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.60|120.76|29978757.327#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978757.351#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978757.383#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978757.415#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978757.447#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978757.471#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978757.503#
*C1:1,1,1|150.50|145.51|116.18|142.27|140.60|120.76|29978757.535#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978757.568#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978757.592#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978757.624#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978757.656#
*C1:1,1,1|150.50|145.51|116.18|142.27|140.60|120.76|29978757.688#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.60|120.76|29978757.712#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978757.752#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978757.784#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978757.808#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978757.832#
*C1:1,1,1|150.50|145.51|116.18|142.27|140.60|120.76|29978757.864#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.77|120.77|29978757.896#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978757.928#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978757.952#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978757.984#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978758.016#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978758.048#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978758.080#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978758.112#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978758.136#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978758.168#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.60|120.76|29978758.192#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978758.224#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978758.256#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978758.288#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978758.312#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.60|120.76|29978758.344#
*C1:1,1,1|150.50|145.51|116.18|142.27|140.50|121.00|29978758.376#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.60|120.76|29978758.408#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978758.440#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978758.464#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978758.496#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.60|120.76|29978758.528#
*C1:1,1,1|150.50|145.51|116.18|142.27|140.60|120.76|29978758.552#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978758.584#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978758.616#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978758.649#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978758.672#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978758.704#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.60|120.76|29978758.736#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978758.768#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978758.792#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978758.825#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978758.857#
*C1:1,1,1|150.50|145.51|116.18|142.27|140.60|120.76|29978758.889#
*C1:1,1,1|150.50|145.51|116.18|142.27|140.60|120.76|29978758.913#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978758.945#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978758.977#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978759.009#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978759.033#
*C1:1,1,1|150.50|145.51|116.18|142.27|140.60|120.76|29978759.065#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978759.097#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978759.129#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978759.153#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978759.185#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.50|121.00|29978759.217#
*C1:1,1,1|150.50|145.51|116.17|142.43|140.66|121.00|29978759.249#
