0.0058,-0.0161,0.0770,-0.0005,-0.0001,0.0002,-0.0008,1.0000,0.0002,0.0004,0.001081,-0.0001336,-0.001676,0,0,0,29978228.500
0.0058,-0.0161,0.0770,-0.0010,-0.0001,-0.0004,-0.0008,1.0000,0.0002,0.0004,0.001081,-0.0001336,-0.001676,0,0,0,29978228.510
0.0058,-0.0161,0.0769,-0.0007,0.0005,-0.0029,-0.0008,1.0000,0.0002,0.0004,0.001081,-0.0001336,-0.001676,0,0,0,29978228.527
0.0058,-0.0161,0.0770,-0.0010,-0.0000,-0.0008,-0.0008,1.0000,0.0002,0.0004,0.001081,-0.0001336,-0.001676,-1.396E-06,-2.347E-06,2.096E-06,29978228.531
0.0058,-0.0161,0.0770,-0.0011,0.0003,-0.0009,-0.0008,1.0000,0.0002,0.0004,0.001081,-0.0001336,-0.001676,-1.396E-06,-2.347E-06,2.096E-06,29978228.540
0.0058,-0.0161,0.0769,-0.0013,0.0006,-0.0011,-0.0008,1.0000,0.0002,0.0004,0.001081,-0.0001336,-0.001676,-1.396E-06,-2.347E-06,2.096E-06,29978228.550
0.0057,-0.0161,0.0769,-0.0015,0.0005,-0.0022,-0.0008,1.0000,0.0002,0.0004,0.001081,-0.0001336,-0.001676,-1.396E-06,-2.347E-06,2.096E-06,29978228.561
0.0058,-0.0160,0.0769,-0.0015,0.0005,-0.0031,-0.0008,1.0000,0.0002,0.0004,0.001081,-0.0001336,-0.001676,-7.482E-05,2.433E-05,-7.515E-06,29978228.570
0.0058,-0.0160,0.0769,-0.0017,0.0008,-0.0036,-0.0008,1.0000,0.0002,0.0004,0.001081,-0.0001336,-0.001676,-7.482E-05,2.433E-05,-7.515E-06,29978228.580
0.0057,-0.0160,0.0768,-0.0019,0.0012,-0.0043,-0.0008,1.0000,0.0002,0.0004,0.001081,-0.0001336,-0.001676,-7.482E-05,2.433E-05,-7.515E-06,29978228.592
0.0058,-0.0159,0.0768,-0.0018,0.0015,-0.0051,-0.0008,1.0000,0.0002,0.0004,0.001081,-0.0001336,-0.001676,-0.0002167,0.0002385,-2.481E-06,29978228.600
0.0058,-0.0159,0.0767,-0.0020,0.0014,-0.0061,-0.0008,1.0000,0.0001,0.0004,0.001081,-0.0001336,-0.001676,-0.0002167,0.0002385,-2.481E-06,29978228.610
0.0057,-0.0159,0.0767,-0.0021,0.0014,-0.0067,-0.0008,1.0000,0.0001,0.0004,0.001081,-0.0001336,-0.001676,-0.0002167,0.0002385,-2.481E-06,29978228.620
0.0058,-0.0159,0.0766,-0.0021,0.0014,-0.0072,-0.0008,1.0000,0.0001,0.0004,0.001081,-0.0001336,-0.001676,-0.0003585,0.0002981,-1.105E-05,29978228.630
0.0057,-0.0159,0.0765,-0.0023,0.0013,-0.0074,-0.0008,1.0000,0.0001,0.0004,0.001081,-0.0001336,-0.001676,-0.0003585,0.0002981,-1.105E-05,29978228.641
0.0057,-0.0159,0.0765,-0.0024,0.0013,-0.0075,-0.0008,1.0000,0.0001,0.0004,0.001081,-0.0001336,-0.001676,-0.0003585,0.0002981,-1.105E-05,29978228.650
0.0057,-0.0158,0.0764,-0.0022,0.0012,-0.0076,-0.0008,1.0000,0.0001,0.0004,0.001081,-0.0001336,-0.001676,-0.0003585,0.0002981,-1.105E-05,29978228.660
0.0057,-0.0160,0.0763,-0.0017,0.0005,-0.0076,-0.0008,1.0000,0.0001,0.0004,0.001081,-0.0001336,-0.001676,-0.000551,-0.0002192,9.857E-05,29978228.670
0.0057,-0.0160,0.0763,-0.0019,0.0005,-0.0087,-0.0008,1.0000,0.0001,0.0004,0.001081,-0.0001336,-0.001676,-0.000551,-0.0002192,9.857E-05,29978228.681
0.0057,-0.0160,0.0762,-0.0020,0.0004,-0.0096,-0.0008,1.0000,0.0001,0.0004,0.001081,-0.0001336,-0.001676,-0.000551,-0.0002192,9.857E-05,29978228.690
0.0057,-0.0160,0.0762,-0.0020,-0.0001,-0.0096,-0.0008,1.0000,0.0001,0.0004,0.001081,-0.0001336,-0.001676,-0.0006928,-0.0005473,0.0005197,29978228.700
0.0057,-0.0160,0.0761,-0.0022,-0.0001,-0.0102,-0.0008,1.0000,0.0001,0.0004,0.001081,-0.0001336,-0.001676,-0.0006928,-0.0005473,0.0005197,29978228.710
0.0057,-0.0161,0.0760,-0.0023,-0.0002,-0.0112,-0.0008,1.0000,0.0001,0.0004,0.001081,-0.0001336,-0.001676,-0.0006928,-0.0005473,0.0005197,29978228.720
