Intrinsic parameters (fx,fy,cx,cy) [pixel/mm]: 270.263153,270.084229,158.164001,126.709053
Rotation parameters (th_z,th_x,th_z2) [rad/s]: 1.077045,-2.303380,-0.057706
Translation parameters (Tcw_x,Tcw_y,Tcw_z) [mm]: 2515.000000,-1430.000000,3167.000000
*C4:1,1,1|140.48|150.02|170.50|140.00|169.79|166.16|29978549.771#
*C4:1,1,1|140.71|150.29|170.50|140.00|170.27|166.34|29978549.790#
*C4:1,1,1|140.71|150.29|170.50|140.00|170.49|166.28|29978549.814#
*C4:1,1,1|140.48|150.02|170.50|140.00|170.49|166.28|29978549.846#
*C4:1,1,1|140.48|150.02|170.73|140.27|169.79|166.16|29978549.870#
*C4:1,1,1|140.48|150.02|170.73|140.27|169.79|166.16|29978549.894#
*C4:1,1,1|140.48|150.02|170.50|140.00|169.79|166.16|29978549.918#
*C4:1,1,1|140.48|150.02|170.50|140.00|169.79|166.16|29978549.950#
*C4:1,1,1|140.71|150.29|170.50|140.00|170.49|166.28|29978549.966#
*C4:1,1,1|140.48|150.02|170.50|140.00|170.49|166.28|29978549.990#
*C4:1,1,1|140.48|150.02|170.50|140.00|170.49|166.28|29978550.022#
*C4:1,1,1|140.48|150.02|170.50|140.00|170.27|166.34|29978550.046#
*C4:1,1,1|140.48|150.02|170.50|140.00|169.79|166.16|29978550.070#
*C4:1,1,1|140.48|150.02|170.50|140.00|169.79|166.16|29978550.094#
*C4:1,1,1|140.71|150.29|170.50|140.00|169.79|166.16|29978550.119#
*C4:1,1,1|140.48|150.02|170.50|140.00|170.49|166.28|29978550.142#
*C4:1,1,1|140.48|150.02|170.50|140.00|170.49|166.28|29978550.166#
*C4:1,1,1|140.48|150.02|170.50|140.00|170.49|166.28|29978550.190#
*C4:1,1,1|140.48|150.02|170.50|140.00|170.27|166.34|29978550.215#
*C4:1,1,1|140.48|150.02|170.50|140.00|169.79|166.16|29978550.247#
*C4:1,1,1|140.48|150.02|170.50|140.00|169.79|166.16|29978550.271#
*C4:1,1,1|140.48|150.02|170.50|140.00|170.27|166.34|29978550.295#
*C4:1,1,1|140.71|150.29|170.50|140.00|170.27|166.34|29978550.319#
*C4:1,1,1|140.48|150.02|170.50|140.00|170.49|166.28|29978550.343#
*C4:1,1,1|140.48|150.02|170.50|140.00|170.49|166.28|29978550.367#
*C4:1,1,1|140.48|150.02|170.73|140.27|170.49|166.28|29978550.391#
*C4:1,1,1|140.48|150.02|170.73|140.27|169.79|166.16|29978550.415#
*C4:1,1,1|140.48|150.02|170.50|140.00|169.79|166.16|29978550.447#
*C4:1,1,1|140.71|150.29|170.50|140.00|169.79|166.16|29978550.471#
*C4:1,1,1|140.48|150.02|170.50|140.00|170.49|166.28|29978550.495#
*C4:1,1,1|140.48|150.02|170.50|140.00|170.49|166.28|29978550.519#
*C4:1,1,1|140.48|150.02|170.73|140.27|170.49|166.28|29978550.543#
*C4:1,1,1|140.48|150.02|170.73|140.27|170.49|166.28|29978550.567#
*C4:1,1,1|140.48|150.02|170.73|140.27|169.79|166.16|29978550.591#
*C4:1,1,1|140.48|150.02|170.50|140.00|169.79|166.16|29978550.615#
*C4:1,1,1|140.48|150.02|170.50|140.00|170.27|166.34|29978550.639#
*C4:1,1,1|140.48|150.02|170.50|140.00|170.49|166.28|29978550.671#
*C4:1,1,1|140.48|150.02|170.50|140.00|170.49|166.28|29978550.695#
*C4:1,1,1|140.48|150.02|170.50|140.00|170.49|166.28|29978550.719#
*C4:1,1,1|140.48|150.02|170.73|140.27|169.79|166.16|29978550.743#
*C4:1,1,1|140.48|150.02|170.50|140.00|169.79|166.16|29978550.775#
*C4:1,1,1|140.48|150.02|170.50|140.00|169.79|166.16|29978550.791#
*C4:1,1,1|140.48|150.02|170.50|140.00|169.79|166.16|29978550.815#
*C4:1,1,1|140.48|150.02|170.50|140.00|170.49|166.28|29978550.839#
*C4:1,1,1|140.48|150.02|170.50|140.00|170.49|166.28|29978550.871#
*C4:1,1,1|140.48|150.02|170.73|140.27|170.49|166.28|29978550.895#
*C4:1,1,1|140.48|150.02|170.73|140.27|169.79|166.16|29978550.919#
*C4:1,1,1|140.48|150.02|170.50|140.00|169.79|166.16|29978550.943#
*C4:1,1,1|140.48|150.02|170.50|140.00|169.79|166.16|29978550.975#
*C4:1,1,1|140.71|150.29|170.50|140.00|170.27|166.34|29978550.991#
*C4:1,1,1|140.48|150.52|170.50|140.00|170.49|166.28|29978551.015#
*C4:1,1,1|140.48|150.02|170.50|140.00|170.49|166.28|29978551.039#
*C4:1,1,1|140.48|150.02|170.50|140.00|170.49|166.28|29978551.071#
*C4:1,1,1|140.48|150.02|170.73|140.27|170.27|166.34|29978551.095#
*C4:1,1,1|140.48|150.02|170.73|140.27|169.79|166.16|29978551.119#
*C4:1,1,1|140.48|150.02|170.50|140.00|169.79|166.16|29978551.143#
*C4:1,1,1|140.48|150.02|170.50|140.00|170.27|166.34|29978551.167#
*C4:1,1,1|140.48|150.02|170.50|140.00|170.49|166.28|29978551.191#
*C4:1,1,1|140.48|150.02|170.50|140.00|170.49|166.28|29978551.216#
*C4:1,1,1|140.48|150.02|170.50|140.00|170.49|166.28|29978551.240#
*C4:1,1,1|140.48|150.02|170.73|140.27|169.79|166.16|29978551.272#
*C4:1,1,1|140.48|150.02|170.50|140.00|169.63|166.16|29978551.296#
*C4:1,1,1|140.48|150.02|170.50|140.00|169.79|166.16|29978551.319#
*C4:1,1,1|140.48|150.02|170.50|140.00|170.27|166.34|29978551.344#
*C4:1,1,1|140.48|150.02|170.50|140.00|170.49|166.28|29978551.368#
*C4:1,1,1|140.48|150.02|170.50|140.00|170.49|166.28|29978551.392#
*C4:1,1,1|140.48|150.02|170.73|140.27|170.49|166.28|29978551.416#
*C4:1,1,1|140.48|150.02|170.50|140.00|170.27|166.34|29978551.511#
*C4:1,1,1|140.48|150.02|170.50|140.00|170.27|166.34|29978551.591#
*C4:1,1,1|140.48|150.02|170.50|140.00|169.79|166.16|29978551.679#
*C4:1,1,1|140.48|150.02|170.50|140.00|170.49|166.28|29978551.759#
*C4:1,1,1|140.48|150.02|170.50|140.00|169.79|166.16|29978551.839#
*C4:1,1,1|140.48|150.02|170.50|140.00|170.49|166.28|29978551.919#
*C4:1,1,1|140.48|150.02|170.50|140.00|169.79|166.16|29978552.000#
*C4:1,1,1|140.48|150.02|170.50|140.00|170.49|166.28|29978552.088#
*C4:1,1,1|140.48|150.02|170.50|140.00|169.79|166.16|29978552.168#
*C4:1,1,1|140.48|150.02|170.50|140.00|170.49|166.28|29978552.248#
*C4:1,1,1|140.48|150.02|170.73|140.27|169.79|166.16|29978552.328#
*C4:1,1,1|140.48|150.02|170.50|140.00|170.49|166.28|29978552.416#
*C4:1,1,1|140.48|150.02|170.73|140.27|169.79|166.16|29978552.496#
*C4:1,1,1|140.48|150.02|170.50|140.00|170.27|166.34|29978552.576#
*C4:1,1,1|140.48|150.02|170.73|140.27|170.27|166.34|29978552.656#
*C4:1,1,1|140.71|150.29|170.50|140.00|170.27|166.34|29978552.736#
*C4:1,1,1|140.48|150.02|170.73|140.27|170.27|166.34|29978552.824#
*C4:1,1,1|140.48|150.02|170.50|140.00|170.27|166.34|29978552.904#
