3,0,-2,-2,0,-227,20,11.90,208,-804,98,18,-17,78,0,5865505468.876,29978430.085,-5835527290880.000
3,1,-2,-1,0,-225,20,11.90,208,-804,98,18,-17,78,0,5865505468.886,29978430.094,-5835527290880.000
4,0,-2,-1,0,-225,20,11.90,208,-804,98,18,-17,78,0,5865505468.896,29978430.104,-5835527290880.000
4,0,-1,-1,-1,-227,20,11.90,208,-804,99,18,-17,78,0,5865505468.906,29978430.114,-5835527290880.000
3,0,-2,-1,-1,-227,20,11.88,208,-804,99,18,-17,78,0,5865505468.916,29978430.124,-5835527290880.000
2,1,-3,-1,0,-228,20,11.88,208,-804,99,18,-17,78,0,5865505468.926,29978430.134,-5835527290880.000
2,0,-3,-1,0,-228,20,11.88,208,-805,99,18,-17,78,0,5865505468.936,29978430.144,-5835527290880.000
3,1,-4,-2,0,-227,20,11.88,208,-805,99,18,-17,78,0,5865505468.946,29978430.154,-5835527290880.000
3,-1,-3,-2,0,-227,20,11.88,208,-805,99,18,-17,78,0,5865505468.956,29978430.164,-5835527290880.000
2,0,-2,-1,-1,-227,20,11.88,208,-805,99,18,-17,78,0,5865505468.966,29978430.176,-5835527290880.000
2,1,-3,-1,-1,-227,20,11.88,207,-805,99,18,-17,78,0,5865505468.976,29978430.184,-5835527290880.000
3,0,-2,-1,0,-227,20,11.88,207,-805,99,18,-17,78,0,5865505468.986,29978430.195,-5835527290880.000
3,0,-3,-1,0,-227,20,11.88,207,-805,99,18,-17,78,0,5865505468.996,29978430.204,-5835527290880.000
2,1,-3,-1,0,-226,20,11.88,207,-805,99,18,-17,78,0,5865505469.006,29978430.214,-5835527290880.000
3,1,-4,-1,0,-226,20,11.88,207,-806,99,18,-17,78,0,5865505469.016,29978430.224,-5835527290880.000
3,0,-3,-2,0,-228,20,11.88,207,-806,99,18,-17,78,0,5865505469.026,29978430.234,-5835527290880.000
3,0,-3,-2,0,-228,20,11.88,207,-806,99,18,-17,78,0,5865505469.036,29978430.244,-5835527290880.000
3,1,-3,-2,0,-229,20,11.88,207,-806,99,18,-17,78,0,5865505469.046,29978430.254,-5835527290880.000
2,0,-3,-2,0,-229,20,11.88,207,-806,99,18,-17,78,0,5865505469.056,29978430.264,-5835527290880.000
3,0,-3,-1,0,-226,20,11.88,207,-806,99,18,-17,78,0,5865505469.066,29978430.274,-5835527290880.000
3,1,-3,-1,0,-226,20,11.88,207,-806,99,18,-17,78,0,5865505469.076,29978430.284,-5835527290880.000
2,1,-3,-2,-1,-226,20,11.88,207,-806,99,18,-17,78,0,5865505469.086,29978430.294,-5835527290880.000
2,1,-2,-2,-1,-226,20,11.88,207,-806,99,18,-17,78,0,5865505469.096,29978430.305,-5835527290880.000
3,0,-2,-2,0,-228,20,11.88,207,-806,99,18,-17,78,0,5865505469.106,29978430.314,-5835527290880.000
3,0,-3,-2,0,-228,20,11.88,207,-807,99,18,-17,78,0,5865505469.116,29978430.324,-5835527290880.000
3,-1,-3,-2,0,-228,20,11.88,207,-807,99,18,-17,78,0,5865505469.126,29978430.334,-5835527290880.000
4,0,-2,-2,0,-228,20,11.88,207,-807,99,18,-17,78,0,5865505469.136,29978430.344,-5835527290880.000
3,0,-3,-1,-1,-226,20,11.88,207,-807,99,18,-17,78,0,5865505469.146,29978430.354,-5835527290880.000
3,0,-3,-1,-1,-226,20,11.88,207,-807,99,18,-17,78,0,5865505469.156,29978430.364,-5835527290880.000
3,-1,-3,-2,1,-227,20,11.88,207,-807,99,18,-17,78,0,5865505469.166,29978430.374,-5835527290880.000
3,0,-2,-2,1,-227,20,11.88,207,-808,99,18,-17,78,0,5865505469.176,29978430.385,-5835527290880.000
2,-1,-3,-2,0,-227,20,11.88,207,-808,99,18,-17,78,0,5865505469.186,29978430.394,-5835527290880.000
3,1,-3,-2,0,-227,20,11.88,207,-808,99,18,-17,78,0,5865505469.196,29978430.404,-5835527290880.000
2,1,-3,0,-1,-227,20,11.88,207,-808,99,18,-17,78,0,5865505469.206,29978430.415,-5835527290880.000
2,1,-3,0,-1,-227,20,11.88,207,-808,99,18,-17,78,0,5865505469.216,29978430.424,-5835527290880.000
2,0,-4,-1,1,-229,20,11.88,207,-808,99,18,-17,78,0,5865505469.226,29978430.434,-5835527290880.000
3,0,-2,-1,1,-229,20,11.88,207,-808,99,18,-17,78,0,5865505469.236,29978430.444,-5835527290880.000
3,0,-3,0,0,-229,20,11.88,207,-809,99,18,-17,78,0,5865505469.246,29978430.454,-5835527290880.000
3,0,-3,0,0,-229,20,11.88,207,-809,99,18,-17,78,0,5865505469.256,29978430.464,-5835527290880.000
4,1,-4,-2,0,-228,20,11.88,207,-809,99,18,-17,78,0,5865505469.266,29978430.474,-5835527290880.000
3,0,-4,-2,0,-228,20,11.88,207,-809,99,18,-17,78,0,5865505469.276,29978430.484,-5835527290880.000
4,0,-4,-1,-1,-227,20,11.88,207,-809,99,18,-17,78,0,5865505469.286,29978430.494,-5835527290880.000
3,1,-4,-1,-1,-227,20,11.88,207,-809,99,18,-17,78,0,5865505469.296,29978430.504,-5835527290880.000
3,1,-2,-1,0,-228,20,11.88,207,-809,99,18,-17,78,0,5865505469.306,29978430.514,-5835527290880.000
4,1,-3,-1,0,-228,20,11.88,207,-809,99,18,-17,78,0,5865505469.316,29978430.525,-5835527290880.000
4,0,-2,-1,-1,-228,20,11.88,207,-809,99,18,-17,78,0,5865505469.326,29978430.534,-5835527290880.000
3,0,-2,-1,-1,-228,20,11.88,207,-810,99,18,-17,78,0,5865505469.336,29978430.544,-5835527290880.000
3,0,-2,-2,0,-227,20,11.88,207,-810,99,18,-17,78,0,5865505469.346,29978430.554,-5835527290880.000
3,1,-3,-2,0,-227,20,11.88,207,-810,99,18,-17,78,0,5865505469.356,29978430.564,-5835527290880.000
3,1,-4,-2,-1,-227,20,11.88,207,-810,99,18,-17,78,0,5865505469.366,29978430.574,-5835527290880.000
2,1,-3,-2,-1,-227,20,11.88,207,-810,99,18,-17,78,0,5865505469.376,29978430.584,-5835527290880.000
2,0,-2,-2,-1,-227,20,11.88,207,-810,99,18,-17,78,0,5865505469.386,29978430.594,-5835527290880.000
3,1,-3,0,0,-228,20,11.88,207,-810,99,18,-17,78,0,5865505469.396,29978430.604,-5835527290880.000
2,0,-1,0,0,-228,20,11.88,207,-810,99,18,-17,78,0,5865505469.406,29978430.614,-5835527290880.000
3,1,-2,-1,-1,-226,20,11.88,207,-810,99,18,-17,78,0,5865505469.416,29978430.624,-5835527290880.000
3,1,-3,-1,-1,-226,20,11.88,207,-810,99,18,-17,78,0,5865505469.426,29978430.635,-5835527290880.000
3,0,-2,-1,0,-227,20,11.88,207,-811,99,18,-17,78,0,5865505469.436,29978430.645,-5835527290880.000
4,1,-3,-1,0,-227,20,11.88,207,-811,99,18,-17,78,0,5865505469.446,29978430.654,-5835527290880.000
4,0,-3,-1,0,-226,20,11.88,207,-811,99,18,-17,78,0,5865505469.456,29978430.664,-5835527290880.000
3,0,-2,-1,0,-226,20,11.88,207,-811,99,18,-17,78,0,5865505469.466,29978430.674,-5835527290880.000
4,0,-3,-3,0,-227,20,11.88,207,-811,99,18,-17,78,0,5865505469.476,29978430.684,-5835527290880.000
3,0,-3,-3,0,-227,20,11.88,207,-811,99,18,-17,78,0,5865505469.486,29978430.694,-5835527290880.000
3,0,-3,-2,0,-228,20,11.88,207,-811,99,18,-17,78,0,5865505469.496,29978430.704,-5835527290880.000
4,-1,-3,-2,0,-228,20,11.88,207,-812,99,18,-17,78,0,5865505469.506,29978430.714,-5835527290880.000
4,0,-3,-2,0,-228,20,11.90,207,-812,99,18,-17,78,0,5865505469.516,29978430.724,-5835527290880.000
4,-1,-3,-2,0,-228,20,11.90,207,-812,99,18,-17,78,0,5865505469.526,29978430.734,-5835527290880.000
3,0,-2,-2,-1,-226,20,11.90,207,-812,99,18,-17,78,0,5865505469.536,29978430.768,-5835527290880.000
4,0,-3,-2,-1,-226,20,11.90,207,-812,99,18,-17,78,0,5865505469.565,29978430.773,-5835527290880.000
4,0,-3,-1,0,-226,20,11.90,207,-813,99,18,-17,78,0,5865505469.576,29978430.784,-5835527290880.000
4,0,-3,-1,0,-226,20,11.90,207,-813,99,18,-17,78,0,5865505469.586,29978430.812,-5835527290880.000
4,0,-4,-1,0,-227,20,11.90,207,-813,99,18,-17,78,0,5865505469.605,29978430.814,-5835527290880.000
3,1,-3,-1,0,-227,20,11.90,207,-813,99,18,-17,78,0,5865505469.615,29978430.824,-5835527290880.000
3,0,-3,-1,-1,-227,20,11.90,207,-813,99,18,-17,78,0,5865505469.625,29978430.834,-5835527290880.000
2,0,-3,-1,-1,-227,20,11.90,207,-813,99,18,-17,78,0,5865505469.635,29978430.844,-5835527290880.000
2,0,-2,-2,-1,-228,20,11.90,207,-813,99,18,-17,78,0,5865505469.645,29978430.856,-5835527290880.000
4,0,-3,-2,-1,-228,20,11.90,207,-814,99,18,-17,78,0,5865505469.655,29978430.864,-5835527290880.000
4,0,-2,0,-1,-227,20,11.90,207,-814,99,18,-17,78,0,5865505469.665,29978430.874,-5835527290880.000
4,1,-2,0,-1,-227,20,11.90,207,-814,99,18,-17,78,0,5865505469.675,29978430.884,-5835527290880.000
4,0,-4,-1,-1,-227,20,11.90,207,-814,99,18,-17,78,0,5865505469.685,29978430.894,-5835527290880.000
3,-1,-3,-1,-1,-227,20,11.90,207,-814,99,18,-17,78,0,5865505469.695,29978430.904,-5835527290880.000
4,0,-3,-3,-1,-227,20,11.90,207,-814,99,18,-17,78,0,5865505469.705,29978430.914,-5835527290880.000
3,0,-2,-3,-1,-227,20,11.90,207,-814,99,18,-17,78,0,5865505469.715,29978430.924,-5835527290880.000
3,1,-3,-1,0,-227,20,11.90,207,-815,99,18,-17,78,0,5865505469.725,29978430.934,-5835527290880.000
4,0,-3,-1,0,-227,20,11.90,207,-815,99,18,-17,78,0,5865505469.735,29978430.944,-5835527290880.000
3,0,-3,-1,-1,-226,20,11.90,207,-815,99,18,-17,78,0,5865505469.745,29978430.954,-5835527290880.000
4,0,-3,-1,-1,-226,20,11.90,207,-815,99,18,-17,78,0,5865505469.755,29978430.964,-5835527290880.000
4,0,-4,-1,0,-225,20,11.90,208,-815,99,18,-17,78,0,5865505469.765,29978430.974,-5835527290880.000
4,0,-3,-1,0,-225,20,11.90,208,-815,99,18,-17,78,0,5865505469.775,29978430.984,-5835527290880.000
3,1,-2,-2,0,-227,20,11.90,208,-815,99,18,-17,78,0,5865505469.785,29978430.994,-5835527290880.000
4,0,-2,-2,0,-227,20,11.90,208,-815,99,18,-17,78,0,5865505469.795,29978431.004,-5835527290880.000
4,0,-3,-2,0,-228,20,11.90,208,-816,99,18,-17,78,0,5865505469.805,29978431.014,-5835527290880.000
4,0,-3,-2,0,-228,20,11.90,208,-816,99,18,-17,78,0,5865505469.815,29978431.024,-5835527290880.000
3,0,-3,-1,1,-229,20,11.88,208,-816,99,18,-17,78,0,5865505469.825,29978431.034,-5835527290880.000
3,0,-4,-1,1,-229,20,11.88,208,-816,99,18,-17,78,0,5865505469.835,29978431.044,-5835527290880.000
4,0,-3,-2,0,-228,20,11.88,208,-816,99,18,-17,78,0,5865505469.845,29978431.054,-5835527290880.000
3,1,-3,-2,0,-228,20,11.88,208,-816,99,18,-17,78,0,5865505469.855,29978431.065,-5835527290880.000
3,0,-3,-2,0,-227,20,11.88,208,-816,99,18,-17,78,0,5865505469.865,29978431.074,-5835527290880.000
2,0,-3,-2,0,-227,20,11.88,208,-817,99,18,-17,78,0,5865505469.875,29978431.100,-5835527290880.000
3,0,-3,-2,0,-227,20,11.88,208,-817,99,18,-17,78,0,5865505469.895,29978431.103,-5835527290880.000
4,0,-3,-2,0,-227,20,11.88,208,-817,100,18,-17,78,0,5865505469.906,29978431.114,-5835527290880.000
3,0,-2,-3,0,-228,20,11.90,208,-817,100,18,-17,78,0,5865505469.916,29978431.124,-5835527290880.000
4,1,-2,-3,0,-228,20,11.90,208,-817,100,18,-17,78,0,5865505469.926,29978431.134,-5835527290880.000
4,0,-3,-1,-1,-226,20,11.90,208,-817,100,18,-17,78,0,5865505469.936,29978431.144,-5835527290880.000
4,0,-3,-1,-1,-226,20,11.90,208,-818,100,18,-17,78,0,5865505469.946,29978431.154,-5835527290880.000
3,0,-2,-1,0,-227,20,11.90,208,-818,100,18,-17,78,0,5865505469.956,29978431.164,-5835527290880.000
3,-1,-2,-1,0,-227,20,11.90,208,-818,100,18,-17,78,0,5865505469.966,29978431.175,-5835527290880.000
3,0,-2,-2,0,-227,20,11.90,208,-818,100,18,-17,78,0,5865505469.976,29978431.186,-5835527290880.000
3,1,-3,-2,0,-227,20,11.90,208,-818,100,18,-17,78,0,5865505469.986,29978431.194,-5835527290880.000
3,0,-2,-2,0,-227,20,11.90,208,-818,100,18,-17,78,0,5865505469.996,29978431.204,-5835527290880.000
4,0,-2,-2,0,-227,20,11.90,208,-818,100,18,-17,78,0,5865505470.006,29978431.214,-5835527290880.000
3,1,-3,-2,0,-228,20,11.90,208,-819,100,18,-17,78,0,5865505470.016,29978431.224,-5835527290880.000
3,1,-4,-2,0,-228,20,11.90,208,-819,100,18,-17,78,0,5865505470.026,29978431.234,-5835527290880.000
3,0,-2,-2,-1,-228,20,11.90,208,-819,100,18,-17,78,0,5865505470.036,29978431.244,-5835527290880.000
3,-1,-2,-2,-1,-228,20,11.90,208,-819,100,18,-17,78,0,5865505470.046,29978431.254,-5835527290880.000
3,-1,-3,-1,0,-226,20,11.90,208,-819,100,18,-17,78,0,5865505470.056,29978431.264,-5835527290880.000
3,0,-3,-1,0,-226,20,11.90,208,-819,100,18,-17,78,0,5865505470.066,29978431.274,-5835527290880.000
3,0,-3,-1,0,-226,20,11.90,208,-819,100,18,-17,78,0,5865505470.076,29978431.284,-5835527290880.000
3,0,-3,-1,-1,-228,20,11.90,208,-820,100,18,-17,78,0,5865505470.086,29978431.297,-5835527290880.000
3,0,-3,-1,-1,-228,20,11.90,208,-820,100,18,-17,78,0,5865505470.096,29978431.304,-5835527290880.000
3,1,-3,0,-1,-227,20,11.90,208,-820,100,18,-17,78,0,5865505470.106,29978431.314,-5835527290880.000
