0.0189,-0.0125,0.0794,0.0002,-0.0004,0.0001,0.0007,1.0000,0.0002,0.0007,0.001117,-0.001166,-0.0002307,0,0,0,29978551.410
0.0189,-0.0125,0.0794,-0.0003,-0.0005,-0.0028,0.0007,1.0000,0.0002,0.0007,0.001117,-0.001166,-0.0002307,0,0,0,29978551.420
0.0189,-0.0125,0.0793,-0.0008,-0.0005,-0.0057,0.0007,1.0000,0.0002,0.0007,0.001117,-0.001166,-0.0002307,-2.92E-06,6.629E-06,-2.773E-06,29978551.430
0.0189,-0.0125,0.0792,-0.0012,-0.0006,-0.0108,0.0007,1.0000,0.0002,0.0007,0.001117,-0.001166,-0.0002307,-2.92E-06,6.629E-06,-2.773E-06,29978551.456
0.0189,-0.0125,0.0791,-0.0012,-0.0006,-0.0116,0.0007,1.0000,0.0002,0.0007,0.001117,-0.001166,-0.0002307,-2.92E-06,6.629E-06,-2.773E-06,29978551.459
0.0189,-0.0125,0.0790,-0.0014,-0.0002,-0.0134,0.0007,1.0000,0.0002,0.0007,0.001117,-0.001166,-0.0002307,-2.92E-06,6.629E-06,-2.773E-06,29978551.470
0.0189,-0.0125,0.0789,-0.0015,0.0001,-0.0151,0.0007,1.0000,0.0002,0.0007,0.001117,-0.001166,-0.0002307,-2.92E-06,6.629E-06,-2.773E-06,29978551.481
0.0189,-0.0125,0.0787,-0.0017,0.0001,-0.0175,0.0007,1.0000,0.0002,0.0007,0.001117,-0.001166,-0.0002307,-2.92E-06,6.629E-06,-2.773E-06,29978551.491
0.0189,-0.0125,0.0785,-0.0018,0.0001,-0.0204,0.0007,1.0000,0.0002,0.0007,0.001117,-0.001166,-0.0002307,-2.92E-06,6.629E-06,-2.773E-06,29978551.502
0.0188,-0.0125,0.0783,-0.0016,0.0004,-0.0226,0.0007,1.0000,0.0002,0.0007,0.001117,-0.001166,-0.0002307,-2.92E-06,6.629E-06,-2.773E-06,29978551.511
0.0188,-0.0124,0.0781,-0.0014,0.0009,-0.0250,0.0007,1.0000,0.0002,0.0007,0.001117,-0.001166,-0.0002307,3.498E-06,0.0001578,-5.299E-05,29978551.521
0.0188,-0.0124,0.0779,-0.0012,0.0012,-0.0275,0.0007,1.0000,0.0002,0.0007,0.001117,-0.001166,-0.0002307,3.498E-06,0.0001578,-5.299E-05,29978551.531
0.0188,-0.0124,0.0776,-0.0006,0.0012,-0.0291,0.0007,1.0000,0.0002,0.0007,0.001117,-0.001166,-0.0002307,3.498E-06,0.0001578,-5.299E-05,29978551.541
0.0188,-0.0124,0.0772,0.0001,0.0011,-0.0312,0.0007,1.0000,0.0002,0.0007,0.001117,-0.001166,-0.0002307,3.498E-06,0.0001578,-5.299E-05,29978551.554
0.0188,-0.0124,0.0770,0.0003,0.0014,-0.0330,0.0007,1.0000,0.0002,0.0007,0.001117,-0.001166,-0.0002307,3.498E-06,0.0001578,-5.299E-05,29978551.561
0.0188,-0.0124,0.0767,0.0005,0.0017,-0.0354,0.0007,1.0000,0.0002,0.0007,0.001117,-0.001166,-0.0002307,3.498E-06,0.0001578,-5.299E-05,29978551.571
0.0188,-0.0124,0.0763,0.0007,0.0017,-0.0370,0.0007,1.0000,0.0002,0.0007,0.001117,-0.001166,-0.0002307,3.498E-06,0.0001578,-5.299E-05,29978551.581
0.0188,-0.0123,0.0759,0.0010,0.0017,-0.0387,0.0007,1.0000,0.0002,0.0007,0.001117,-0.001166,-0.0002307,3.498E-06,0.0001578,-5.299E-05,29978551.591
0.0189,-0.0122,0.0758,0.0015,0.0022,-0.0398,0.0007,1.0000,0.0002,0.0007,0.001117,-0.001166,-0.0002307,-0.0002529,0.0006942,0.0007604,29978551.601
0.0189,-0.0122,0.0753,0.0017,0.0022,-0.0421,0.0007,1.0000,0.0002,0.0007,0.001117,-0.001166,-0.0002307,-0.0002529,0.0006942,0.0007604,29978551.612
0.0189,-0.0122,0.0749,0.0016,0.0019,-0.0434,0.0007,1.0000,0.0002,0.0007,0.001117,-0.001166,-0.0002307,-0.0002529,0.0006942,0.0007604,29978551.621
0.0189,-0.0121,0.0745,0.0014,0.0015,-0.0450,0.0007,1.0000,0.0002,0.0007,0.001117,-0.001166,-0.0002307,-0.0002529,0.0006942,0.0007604,29978551.631
0.0189,-0.0121,0.0741,0.0013,0.0011,-0.0471,0.0007,1.0000,0.0002,0.0007,0.001117,-0.001166,-0.0002307,-0.0002529,0.0006942,0.0007604,29978551.641
0.0190,-0.0121,0.0735,0.0011,0.0006,-0.0493,0.0007,1.0000,0.0002,0.0007,0.001117,-0.001166,-0.0002307,-0.0002529,0.0006942,0.0007604,29978551.652
0.0190,-0.0121,0.0731,0.0010,0.0002,-0.0527,0.0007,1.0000,0.0002,0.0007,0.001117,-0.001166,-0.0002307,-0.0002529,0.0006942,0.0007604,29978551.661
0.0190,-0.0121,0.0726,0.0009,-0.0002,-0.0565,0.0007,1.0000,0.0002,0.0007,0.001117,-0.001166,-0.0002307,-0.0002529,0.0006942,0.0007604,29978551.671
0.0188,-0.0122,0.0730,0.0003,-0.0005,-0.0547,0.0007,1.0000,0.0002,0.0007,0.001117,-0.001166,-0.0002307,0.0004251,0.0003999,0.004333,29978551.681
0.0188,-0.0122,0.0724,0.0005,-0.0006,-0.0571,0.0007,1.0000,0.0002,0.0007,0.001117,-0.001166,-0.0002307,0.0004251,0.0003999,0.004333,29978551.691
0.0188,-0.0122,0.0713,0.0009,-0.0006,-0.0619,0.0007,1.0000,0.0002,0.0007,0.001117,-0.001166,-0.0002307,0.0004251,0.0003999,0.004333,29978551.711
0.0188,-0.0122,0.0707,0.0011,-0.0006,-0.0643,0.0007,1.0000,0.0002,0.0007,0.001117,-0.001166,-0.0002307,0.0004251,0.0003999,0.004333,29978551.720
0.0188,-0.0122,0.0694,0.0023,0.0001,-0.0693,0.0007,1.0000,0.0002,0.0007,0.001117,-0.001166,-0.0002307,0.0004251,0.0003999,0.004333,29978551.741
0.0189,-0.0122,0.0688,0.0027,0.0004,-0.0712,0.0007,1.0000,0.0002,0.0007,0.001117,-0.001166,-0.0002307,0.0004251,0.0003999,0.004333,29978551.749
0.0189,-0.0122,0.0680,0.0030,0.0003,-0.0731,0.0007,1.0000,0.0002,0.0007,0.001117,-0.001166,-0.0002307,0.0004251,0.0003999,0.004333,29978551.761
0.0192,-0.0117,0.0702,0.0043,0.0022,-0.0634,0.0007,1.0000,0.0002,0.0007,0.001117,-0.001166,-0.0002307,-0.0004039,0.001834,0.01296,29978551.771
0.0192,-0.0117,0.0695,0.0041,0.0018,-0.0652,0.0007,1.0000,0.0002,0.0007,0.001117,-0.001166,-0.0002307,-0.0004039,0.001834,0.01296,29978551.781
0.0193,-0.0117,0.0689,0.0040,0.0014,-0.0672,0.0007,1.0000,0.0002,0.0007,0.001117,-0.001166,-0.0002307,-0.0004039,0.001834,0.01296,29978551.791
0.0193,-0.0117,0.0682,0.0042,0.0014,-0.0691,0.0007,1.0000,0.0002,0.0007,0.001117,-0.001166,-0.0002307,-0.0004039,0.001834,0.01296,29978551.801
0.0194,-0.0117,0.0674,0.0045,0.0014,-0.0713,0.0007,1.0000,0.0002,0.0007,0.001117,-0.001166,-0.0002307,-0.0004039,0.001834,0.01296,29978551.812
0.0194,-0.0117,0.0668,0.0044,0.0014,-0.0729,0.0007,1.0000,0.0002,0.0007,0.001117,-0.001166,-0.0002307,-0.0004039,0.001834,0.01296,29978551.821
0.0194,-0.0116,0.0659,0.0042,0.0013,-0.0752,0.0007,1.0000,0.0002,0.0007,0.001117,-0.001166,-0.0002307,-0.0004039,0.001834,0.01296,29978551.833
0.0195,-0.0116,0.0653,0.0044,0.0013,-0.0774,0.0007,1.0000,0.0002,0.0007,0.001117,-0.001166,-0.0002307,-0.0004039,0.001834,0.01296,29978551.841
0.0192,-0.0122,0.0692,0.0034,-0.0010,-0.0642,0.0007,1.0000,0.0002,0.0007,0.001117,-0.001166,-0.0002307,0.0004693,0.0001538,0.02458,29978551.851
0.0192,-0.0122,0.0685,0.0028,-0.0010,-0.0664,0.0007,1.0000,0.0002,0.0007,0.001117,-0.001166,-0.0002307,0.0004693,0.0001538,0.02458,29978551.861
0.0192,-0.0123,0.0678,0.0023,-0.0010,-0.0686,0.0007,1.0000,0.0002,0.0007,0.001117,-0.001166,-0.0002307,0.0004693,0.0001538,0.02458,29978551.871
0.0192,-0.0123,0.0672,0.0022,-0.0011,-0.0708,0.0007,1.0000,0.0002,0.0007,0.001117,-0.001166,-0.0002307,0.0004693,0.0001538,0.02458,29978551.881
0.0193,-0.0123,0.0664,0.0020,-0.0011,-0.0731,0.0007,1.0000,0.0002,0.0007,0.001117,-0.001166,-0.0002307,0.0004693,0.0001538,0.02458,29978551.891
0.0193,-0.0123,0.0657,0.0019,-0.0011,-0.0745,0.0007,1.0000,0.0002,0.0007,0.001117,-0.001166,-0.0002307,0.0004693,0.0001538,0.02458,29978551.901
0.0193,-0.0123,0.0648,0.0017,-0.0012,-0.0761,0.0007,1.0000,0.0002,0.0007,0.001117,-0.001166,-0.0002307,0.0004693,0.0001538,0.02458,29978551.913
0.0193,-0.0123,0.0642,0.0016,-0.0009,-0.0776,0.0007,1.0000,0.0002,0.0007,0.001117,-0.001166,-0.0002307,0.0004693,0.0001538,0.02458,29978551.921
0.0195,-0.0117,0.0689,0.0023,0.0017,-0.0616,0.0007,1.0000,0.0002,0.0007,0.001117,-0.001166,-0.0002307,-0.0001033,0.001678,0.03674,29978551.931
0.0196,-0.0117,0.0682,0.0021,0.0013,-0.0645,0.0007,1.0000,0.0002,0.0007,0.001117,-0.001166,-0.0002307,-0.0001033,0.001678,0.03674,29978551.943
0.0196,-0.0116,0.0677,0.0020,0.0009,-0.0666,0.0007,1.0000,0.0002,0.0007,0.001117,-0.001166,-0.0002307,-0.0001033,0.001678,0.03674,29978551.951
