Intrinsic parameters (fx,fy,cx,cy) [pixel/mm]: 270.851166,270.782074,160.644485,119.420685
Rotation parameters (th_z,th_x,th_z2) [rad/s]: 4.227320,-2.292840,-0.239114
Translation parameters (Tcw_x,Tcw_y,Tcw_z) [mm]: -2300.000000,1540.000000,3100.000000
*C2:1,1,1|190.83|157.71|158.48|163.12|165.13|137.96|29978756.029#
*C2:1,1,1|191.07|157.61|158.48|163.12|164.89|137.89|29978756.057#
*C2:1,1,1|191.07|157.61|158.48|163.12|164.89|137.73|29978756.081#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.80|29978756.113#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.96|29978756.145#
*C2:1,1,1|190.57|157.61|158.48|163.12|165.13|137.96|29978756.177#
*C2:1,1,1|190.57|157.61|158.48|163.12|165.13|137.96|29978756.201#
*C2:1,1,1|191.07|157.61|158.48|163.12|164.89|137.89|29978756.233#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.96|29978756.265#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.96|29978756.297#
*C2:1,1,1|190.83|157.71|158.48|163.12|165.13|137.96|29978756.321#
*C2:1,1,1|190.83|157.71|158.48|163.12|165.13|137.96|29978756.353#
*C2:1,1,1|190.83|157.71|158.48|163.12|165.13|137.96|29978756.385#
*C2:1,1,1|191.07|157.61|158.48|163.12|164.89|137.89|29978756.417#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.96|29978756.441#
*C2:1,1,1|190.83|157.71|158.48|163.12|165.13|137.96|29978756.473#
*C2:1,1,1|190.83|157.71|158.48|163.12|165.13|137.96|29978756.505#
*C2:1,1,1|190.83|157.71|158.48|163.12|165.13|137.96|29978756.537#
*C2:1,1,1|190.83|157.71|158.48|163.12|164.89|137.89|29978756.561#
*C2:1,1,1|191.07|157.61|158.48|163.12|164.89|137.73|29978756.593#
*C2:1,1,1|191.07|157.61|158.58|163.36|165.13|137.96|29978756.625#
*C2:1,1,1|190.83|157.71|158.48|163.12|165.13|137.96|29978756.657#
*C2:1,1,1|190.57|157.61|158.48|163.12|165.13|137.96|29978756.681#
*C2:1,1,1|190.83|157.71|158.48|163.12|164.89|137.89|29978756.713#
*C2:1,1,1|191.07|157.61|158.48|163.12|164.89|137.89|29978756.745#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.96|29978756.777#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.96|29978756.801#
*C2:1,1,1|190.83|157.71|158.48|163.12|165.13|137.96|29978756.833#
*C2:1,1,1|190.83|157.71|158.48|163.12|165.13|137.96|29978756.865#
*C2:1,1,1|191.07|157.61|158.48|163.12|164.89|137.89|29978756.897#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.80|29978756.929#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.96|29978756.961#
*C2:1,1,1|190.83|157.71|158.48|163.12|165.13|137.96|29978756.985#
*C2:1,1,1|190.83|157.71|158.48|163.12|165.13|137.96|29978757.017#
*C2:1,1,1|190.83|157.71|158.48|163.12|165.13|137.96|29978757.041#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.96|29978757.074#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.96|29978757.106#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.37|137.96|29978757.138#
*C2:1,1,1|190.83|157.71|158.48|163.12|165.13|137.96|29978757.162#
*C2:1,1,1|190.57|157.61|158.48|163.12|165.13|137.96|29978757.194#
*C2:1,1,1|191.07|157.61|158.48|163.12|164.89|137.89|29978757.226#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.96|29978757.258#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.96|29978757.290#
*C2:1,1,1|190.83|157.71|158.48|163.12|165.13|137.96|29978757.314#
*C2:1,1,1|190.57|157.61|158.48|163.12|165.13|137.96|29978757.346#
*C2:1,1,1|190.83|157.71|158.48|163.12|165.13|137.96|29978757.378#
*C2:1,1,1|191.07|157.61|158.48|163.12|164.89|137.89|29978757.402#
*C2:1,1,1|191.07|157.61|158.48|163.12|164.89|137.89|29978757.434#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.96|29978757.466#
*C2:1,1,1|190.83|157.71|158.48|163.12|165.13|137.96|29978757.498#
*C2:1,1,1|190.83|157.71|158.48|163.12|165.13|137.96|29978757.522#
*C2:1,1,1|190.83|157.71|158.48|163.12|165.13|137.96|29978757.554#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.96|29978757.586#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.96|29978757.618#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.96|29978757.642#
*C2:1,1,1|190.83|157.71|158.48|163.12|165.13|137.96|29978757.674#
*C2:1,1,1|190.57|157.61|158.48|163.12|165.13|137.96|29978757.706#
*C2:1,1,1|191.07|157.61|158.48|163.12|164.89|137.89|29978757.738#
*C2:1,1,1|191.07|157.61|158.48|163.12|164.89|137.89|29978757.762#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.80|29978757.794#
*C2:1,1,1|190.83|157.71|158.48|163.12|165.13|137.96|29978757.826#
*C2:1,1,1|190.83|157.71|158.48|163.12|165.13|137.96|29978757.858#
*C2:1,1,1|190.57|157.61|158.48|163.12|165.13|137.96|29978757.882#
*C2:1,1,1|191.07|157.61|158.48|163.12|164.89|137.89|29978757.914#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.80|29978757.946#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.96|29978757.970#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.96|29978758.002#
*C2:1,1,1|190.83|157.71|158.48|163.12|164.89|137.89|29978758.034#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.96|29978758.066#
*C2:1,1,1|191.07|157.61|158.48|163.12|164.89|137.73|29978758.090#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.80|29978758.122#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.96|29978758.154#
*C2:1,1,1|190.57|157.61|158.48|163.12|165.13|137.96|29978758.186#
*C2:1,1,1|190.57|157.61|158.48|163.12|165.13|137.96|29978758.210#
*C2:1,1,1|191.07|157.61|158.48|163.12|164.89|137.89|29978758.242#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.96|29978758.282#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.96|29978758.306#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.96|29978758.331#
*C2:1,1,1|190.57|157.61|158.48|163.12|165.13|137.96|29978758.363#
*C2:1,1,1|190.83|157.71|158.48|163.12|164.89|137.89|29978758.395#
*C2:1,1,1|191.07|157.61|158.48|163.12|164.89|137.89|29978758.427#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.80|29978758.451#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.38|138.11|29978758.483#
*C2:1,1,1|190.83|157.71|158.48|163.12|165.38|138.11|29978758.515#
*C2:1,1,1|190.83|157.71|158.48|163.12|165.13|137.96|29978758.547#
*C2:1,1,1|191.07|157.61|158.48|163.12|164.89|137.89|29978758.579#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.96|29978758.611#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.80|29978758.635#
*C2:1,1,1|190.83|157.71|158.48|163.12|165.13|137.96|29978758.667#
*C2:1,1,1|190.83|157.71|158.48|163.12|165.13|137.96|29978758.691#
*C2:1,1,1|190.83|157.71|158.48|163.12|164.89|137.89|29978758.723#
*C2:1,1,1|191.07|157.61|158.48|163.12|164.89|137.89|29978758.755#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.96|29978758.787#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.96|29978758.811#
*C2:1,1,1|190.83|157.71|158.48|163.12|165.13|137.96|29978758.843#
*C2:1,1,1|190.57|157.61|158.48|163.12|164.89|137.89|29978758.875#
*C2:1,1,1|190.83|157.71|158.48|163.12|164.89|137.89|29978758.907#
*C2:1,1,1|191.07|157.61|158.48|163.12|164.89|137.89|29978758.939#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.96|29978758.963#
*C2:1,1,1|190.83|157.71|158.48|163.12|165.13|137.96|29978758.995#
*C2:1,1,1|190.57|157.61|158.48|163.12|165.13|137.96|29978759.027#
*C2:1,1,1|190.57|157.61|158.48|163.12|165.13|137.96|29978759.051#
*C2:1,1,1|191.07|157.61|158.48|163.12|164.89|137.89|29978759.083#
*C2:1,1,1|191.07|157.61|158.48|163.12|164.89|137.73|29978759.115#
*C2:1,1,1|191.07|157.61|158.58|163.36|165.13|137.96|29978759.147#
*C2:1,1,1|190.83|157.71|158.48|163.12|165.38|138.11|29978759.171#
*C2:1,1,1|190.83|157.71|158.48|163.12|165.13|137.96|29978759.203#
*C2:1,1,1|190.83|157.71|158.48|163.12|164.89|137.89|29978759.235#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.80|29978759.267#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.96|29978759.291#
*C2:1,1,1|190.83|157.71|158.48|163.12|165.38|138.11|29978759.323#
*C2:1,1,1|190.83|157.71|158.48|163.12|165.13|137.96|29978759.355#
*C2:1,1,1|190.57|157.61|158.48|163.12|165.13|137.96|29978759.387#
*C2:1,1,1|190.83|157.71|158.48|163.12|165.13|137.96|29978759.411#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.80|29978759.443#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.96|29978759.475#
*C2:1,1,1|190.83|157.71|158.48|163.12|165.13|137.96|29978759.507#
*C2:1,1,1|190.57|157.61|158.48|163.12|165.13|137.96|29978759.531#
*C2:1,1,1|190.83|157.71|158.48|163.12|164.89|137.89|29978759.572#
*C2:1,1,1|191.07|157.61|158.48|163.12|164.89|137.73|29978759.596#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.96|29978759.628#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.38|138.11|29978759.652#
*C2:1,1,1|190.57|157.61|158.48|163.12|165.13|137.96|29978759.684#
*C2:1,1,1|190.57|157.61|158.48|163.12|165.13|137.96|29978759.716#
*C2:1,1,1|190.83|157.71|158.48|163.12|164.89|137.89|29978759.748#
*C2:1,1,1|191.07|157.61|158.48|163.12|164.89|137.89|29978759.772#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.96|29978759.804#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.96|29978759.836#
*C2:1,1,1|190.83|157.71|158.48|163.12|165.13|137.96|29978759.868#
*C2:1,1,1|190.83|157.71|158.48|163.12|165.13|137.96|29978759.900#
*C2:1,1,1|191.07|157.61|158.48|163.12|164.89|137.73|29978759.932#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.96|29978759.956#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.96|29978759.988#
*C2:1,1,1|190.83|157.71|158.48|163.12|165.38|138.11|29978760.012#
*C2:1,1,1|190.57|157.61|158.48|163.12|165.13|137.96|29978760.044#
*C2:1,1,1|190.83|157.71|158.48|163.12|164.89|137.89|29978760.076#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.80|29978760.108#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.96|29978760.132#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.96|29978760.164#
*C2:1,1,1|190.83|157.71|158.48|163.12|165.13|137.96|29978760.196#
*C2:1,1,1|190.83|157.71|158.48|163.12|165.13|137.96|29978760.228#
*C2:1,1,1|191.07|157.61|158.48|163.12|164.89|137.89|29978760.260#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.96|29978760.284#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.96|29978760.316#
*C2:1,1,1|190.83|157.71|158.48|163.12|165.38|138.11|29978760.348#
*C2:1,1,1|190.83|157.71|158.48|163.12|165.13|137.96|29978760.372#
*C2:1,1,1|190.57|157.61|158.48|163.12|165.13|137.96|29978760.404#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.96|29978760.436#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.96|29978760.460#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.96|29978760.492#
*C2:1,1,1|190.83|157.71|158.48|163.12|165.13|137.96|29978760.524#
*C2:1,1,1|190.57|157.61|158.48|163.12|165.13|137.96|29978760.556#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.96|29978760.588#
*C2:1,1,1|191.07|157.61|158.48|163.12|164.89|137.73|29978760.612#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.80|29978760.644#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.96|29978760.676#
*C2:1,1,1|190.57|157.61|158.48|163.12|165.13|137.96|29978760.700#
*C2:1,1,1|190.83|157.71|158.48|163.12|165.13|137.96|29978760.732#
*C2:1,1,1|191.07|157.61|158.48|163.12|164.89|137.89|29978760.764#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.96|29978760.796#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.96|29978760.820#
*C2:1,1,1|190.83|157.71|158.48|163.12|165.13|137.96|29978760.853#
*C2:1,1,1|190.57|157.61|158.48|163.12|165.13|137.96|29978760.885#
*C2:1,1,1|190.83|157.71|158.48|163.12|164.89|137.89|29978760.917#
*C2:1,1,1|191.07|157.61|158.48|163.12|164.89|137.89|29978760.941#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.96|29978760.981#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.96|29978761.005#
*C2:1,1,1|190.57|157.61|158.48|163.12|165.13|137.96|29978761.037#
*C2:1,1,1|190.83|157.71|158.48|163.12|165.13|137.96|29978761.061#
*C2:1,1,1|190.83|157.71|158.48|163.12|164.89|137.89|29978761.093#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.96|29978761.125#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.96|29978761.157#
*C2:1,1,1|190.83|157.71|158.48|163.12|165.13|137.96|29978761.181#
*C2:1,1,1|190.57|157.61|158.48|163.12|165.13|137.96|29978761.213#
*C2:1,1,1|190.83|157.71|158.48|163.12|164.89|137.89|29978761.245#
*C2:1,1,1|191.07|157.61|158.48|163.12|164.89|137.89|29978761.277#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.96|29978761.301#
*C2:1,1,1|190.83|157.71|158.48|163.12|165.13|137.96|29978761.333#
*C2:1,1,1|190.57|157.61|158.48|163.12|165.13|137.96|29978761.365#
*C2:1,1,1|190.57|157.61|158.48|163.12|165.13|137.96|29978761.397#
*C2:1,1,1|190.83|157.71|158.48|163.12|164.89|137.89|29978761.421#
*C2:1,1,1|191.07|157.61|158.48|163.12|164.89|137.89|29978761.453#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.80|29978761.485#
*C2:1,1,1|190.83|157.71|158.48|163.12|165.13|137.96|29978761.517#
*C2:1,1,1|190.83|157.71|158.48|163.12|165.13|137.96|29978761.549#
*C2:1,1,1|190.83|157.71|158.48|163.12|164.89|137.89|29978761.581#
*C2:1,1,1|191.07|157.61|158.48|163.12|164.89|137.89|29978761.605#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.96|29978761.637#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.96|29978761.661#
*C2:1,1,1|190.57|157.61|158.48|163.12|165.13|137.96|29978761.693#
*C2:1,1,1|190.57|157.61|158.48|163.12|165.13|137.96|29978761.725#
*C2:1,1,1|190.83|157.71|158.48|163.12|165.13|137.96|29978761.757#
*C2:1,1,1|191.07|157.61|158.48|163.12|164.89|137.73|29978761.781#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.96|29978761.813#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.96|29978761.845#
*C2:1,1,1|190.83|157.71|158.48|163.12|165.13|137.96|29978761.877#
*C2:1,1,1|190.57|157.61|158.48|163.12|165.13|137.96|29978761.909#
*C2:1,1,1|190.83|157.71|158.48|163.12|164.89|137.89|29978761.933#
*C2:1,1,1|191.07|157.61|158.48|163.12|165.13|137.96|29978761.965#
